chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr13	19837452	19864508	-	ZMYM5	13	57919	2	27054	13953	1811005444	1	27055	7260	1811012137	1	27055	14528	1811004869	2.01377495147647	9.17758614895865	9.17758614895865	0.00244996931183428	0.00861778240388387
chr16	89707133	89720369	-	VPS9D1	16	70376	1	13235	13954	1811019263	1	13235	7260	1811025957	1	13235	14528	1811018689	2.44106720600097	9.16841341648251	9.16841341648251	0.00246227942328237	0.00864931403009919
chr11	65026537	65039792	+	SNX15	11	50350	1	13254	13954	1811019244	1	13254	7260	1811025938	1	13254	14528	1811018670	2.43963263752271	9.16055484989192	9.16055484989192	0.00247287579775268	0.00868255428507297
chr5	178184502	178188432	-	GMCL2	5	28230	0	3930	13955	1811028568	0	3930	7261	1811035262	2	3928	14527	1811027996	3.2499743178068	9.15458262013271	9.15458262013271	0.00248095960402694	0.00870894137811383
chr2	135088854	135175590	+	RAB3GAP1	2	11989	1	86735	13954	1810945763	3	86733	7258	1810952459	3	86733	14526	1810945191	1.40845911596302	9.14081259071827	9.14081259071827	0.00249970060632521	0.00877070856351256
chr12	56163344	56190548	-	SMARCC2	12	55353	3	27201	13952	1811005297	0	27204	7261	1811011988	1	27203	14528	1811004721	2.00831937247915	9.13978352036793	9.13978352036793	0.00250110692729988	0.00877162477548234
chr17	31936066	32000649	+	SUZ12	17	72223	1	64582	13954	1810967916	1	64582	7260	1810974610	4	64579	14525	1810967345	1.54921455838882	9.13881064555608	9.13881064555608	0.00250243719022547	0.00877428137263996
chr7	86880076	86966888	-	KIAA1324L	7	35013	2	86810	13953	1810945688	2	86810	7259	1810952382	3	86809	14526	1810945115	1.40758321200353	9.1315512569854	9.1315512569854	0.00251238603126835	0.0088009101581884
chr4	1982722	2009974	-	NELFA	4	20196	2	27250	13953	1811005248	1	27251	7260	1811011941	1	27251	14528	1811004673	2.00655636804491	9.12757613067515	9.12757613067515	0.0025178508594238	0.0088142041397425
chr1	45329261	45492155	-	AL451136.1	1	2424	3	162891	13952	1810869607	2	162892	7259	1810876300	5	162889	14524	1810869035	1.13493885463046	9.12622980773449	9.12622980773449	0.00251970445851224	0.00881867777015056
chr11	13667667	13732346	+	FAR1	11	48566	1	64678	13954	1810967820	2	64677	7259	1810974515	3	64676	14526	1810967248	1.54772910381501	9.12477495078929	9.12477495078929	0.00252170904276405	0.00882367766699464
chr15	48134631	48179295	-	MYEF2	15	64286	2	44662	13953	1810987836	1	44663	7260	1810994529	2	44662	14527	1810987262	1.73566577841174	9.11888423876371	9.11888423876371	0.00252984215843066	0.00885011464375412
chr13	32401815	32429133	-	N4BP2L1	13	58232	1	27317	13954	1811005181	1	27317	7260	1811011875	2	27316	14527	1811004608	2.00413730072116	9.11082834226545	9.11082834226545	0.00254100779541955	0.00888511719197262
chr16	27224993	27269772	-	NSMCE1	16	67934	2	44777	13953	1810987721	1	44778	7260	1810994414	2	44777	14527	1810987147	1.73309414755886	9.09771015169099	9.09771015169099	0.00255929702809399	0.00894494694729291
chr3	47281943	47346816	+	KLHL18	3	16076	1	64872	13954	1810967626	2	64871	7259	1810974321	3	64870	14526	1810967054	1.54473396558164	9.096492224955	9.096492224955	0.00256100181186369	0.00894686128983807
chr4	15001673	15066626	+	CPEB2	4	20558	2	64951	13953	1810967547	2	64951	7259	1810974241	2	64951	14527	1810966973	1.54350146450195	9.08486271824222	9.08486271824222	0.00257733829135909	0.008993677741533
chr19	42001785	42066805	-	GRIK5	19	80709	1	65019	13954	1810967479	2	65018	7259	1810974174	3	65017	14526	1810966907	1.54247041232565	9.07513489108533	9.07513489108533	0.00259108462451763	0.00902519903660425
chr11	66665294	66678824	-	RBM4B	11	50649	3	13527	13952	1811018971	0	13530	7261	1811025662	0	13530	14529	1811018394	2.41909634971945	9.04819725174457	9.04819725174457	0.00262953972177693	0.00914459001087419
chr17	3802157	3847246	-	NCBP3	17	70691	2	45087	13953	1810987411	1	45088	7260	1810994104	2	45087	14527	1810986837	1.72619468567781	9.04095264559146	9.04095264559146	0.00263998034848123	0.00917256950745837
chr12	32678319	32743581	+	DNM1L	12	54302	5	65257	13950	1810967241	0	65262	7261	1810973930	1	65261	14528	1810966663	1.53875514216677	9.04010451794602	9.04010451794602	0.00264120538360135	0.00917474495949867
chr1	234669522	234697153	-	AL160408.3	1	8016	1	27630	13954	1811004868	1	27630	7260	1811011562	2	27629	14527	1811004295	1.99274406972975	9.03204163059127	9.03204163059127	0.00265288027431476	0.00921321081891359
chr2	97112656	97200363	+	ANKRD36	2	11043	3	87704	13952	1810944794	2	87705	7259	1810951487	2	87705	14527	1810944219	1.39732559071095	9.02327845979016	9.02327845979016	0.00266562858709007	0.00925119264287106
chr17	63773189	63818398	+	DDX42	17	74261	3	45206	13952	1810987292	0	45209	7261	1810993983	2	45207	14527	1810986717	1.72353665355616	9.01911054179072	9.01911054179072	0.0026717137164004	0.00927021119400629
chr3	157157022	157161094	-	CCNL1	3	18811	0	4072	13955	1811028426	1	4071	7260	1811035121	1	4071	14528	1811027853	3.21447346947298	9.01819497533143	9.01819497533143	0.0026730523248083	0.00927275556244075
chr2	112274596	112340059	+	ZC3H6	2	11501	1	65462	13954	1810967036	2	65461	7259	1810973731	3	65460	14526	1810966464	1.53567977688063	9.01113617990632	9.01113617990632	0.00268339555944508	0.00929759500005238
chr17	48377261	48381370	-	AC036222.4	17	73536	0	4109	13955	1811028389	1	4108	7260	1811035084	1	4108	14528	1811027816	3.20542656391479	8.98347147554159	8.98347147554159	0.00272432582517945	0.00942713966928485
chr13	32585451	32778019	+	PDS5B	13	58252	4	192564	13951	1810839934	3	192565	7258	1810846627	4	192564	14525	1810839360	1.06290955413452	8.98235410999041	8.98235410999041	0.00272599223582082	0.009430492042881
chr1	205619267	205632962	-	ELK4	1	7087	1	13694	13954	1811018804	1	13694	7260	1811025498	1	13694	14528	1811018230	2.406974007533	8.98197856894694	8.98197856894694	0.00272655254055276	0.009430492042881
chr17	57256012	57632900	+	MSI2	17	73914	6	376882	13949	1810655616	2	376886	7259	1810662306	9	376879	14520	1810655045	0.826791027297954	8.98158394556958	8.98158394556958	0.0027271414419977	0.009430492042881
chr5	179731821	179777283	+	MAML1	5	28298	1	45461	13954	1810987037	1	45461	7260	1810993731	3	45459	14526	1810986465	1.71795567856888	8.97328845085576	8.97328845085576	0.00273955085058109	0.0094669928897026
chr21	28928143	28993877	-	LTN1	21	85583	4	65730	13951	1810966768	0	65734	7261	1810973458	2	65732	14527	1810966192	1.53154830337899	8.97225507418625	8.97225507418625	0.00274110071169464	0.00947021240470236
chr12	56714611	56742535	-	AC117378.1	12	55424	2	27922	13953	1811004576	0	27924	7261	1811011268	2	27922	14527	1811004002	1.98219519830534	8.95921882172115	8.95921882172115	0.00276072915056391	0.00952000783017446
chr16	526711	554636	+	CAPN15	16	66457	3	27922	13952	1811004576	0	27925	7261	1811011267	1	27924	14528	1811004000	1.98215938519608	8.95896894123871	8.95896894123871	0.00276110678173935	0.00952000783017446
chr17	80134368	80148128	-	EIF4A3	17	75179	0	13760	13955	1811018738	1	13759	7260	1811025433	2	13758	14527	1811018166	2.40223859689479	8.95613190706354	8.95613190706354	0.00276539792178121	0.00953265768761619
chr11	68271101	68284879	+	AP002813.1	11	50792	2	13776	13953	1811018722	0	13778	7261	1811025414	1	13777	14528	1811018147	2.40093120733888	8.94900017173495	8.94900017173495	0.00277621492083557	0.00956779220973682
chr7	44379118	44491658	-	NUDCD3	7	34176	3	112537	13952	1810919961	2	112538	7259	1810926654	3	112537	14526	1810919387	1.2815613437445	8.94560517708305	8.94560517708305	0.00278137933509726	0.00958343455563537
chr13	77718597	77764229	+	SLAIN1	13	59074	1	45631	13954	1810986867	2	45630	7259	1810993562	2	45630	14527	1810986294	1.71422303550034	8.94267408852466	8.94267408852466	0.00278584590901687	0.00959450842631058
chr12	9970434	9984241	+	CLEC12A	12	53620	1	13806	13954	1811018692	1	13806	7260	1811025386	1	13806	14528	1811018118	2.398828446107	8.937527874019	8.937527874019	0.00279370565711812	0.00961941491602437
chr19	36334452	36380201	-	ZFP14	19	80125	1	45748	13954	1810986750	2	45747	7259	1810993445	2	45747	14527	1810986177	1.71166216871615	8.92168265697546	8.92168265697546	0.00281804755377846	0.00969016172308242
chr19	16186275	16190458	-	AC020911.1	19	78992	0	4183	13955	1811028315	1	4182	7260	1811035010	1	4182	14528	1811027742	3.1875746498053	8.91499079752248	8.91499079752248	0.00282839237489907	0.00972012340011943
chr12	70242029	70354993	+	CNOT2	12	55896	2	112962	13953	1810919536	3	112961	7258	1810926231	3	112961	14526	1810918963	1.27780055079168	8.9021715556737	8.9021715556737	0.00284831723364165	0.00977450082933612
chr16	68076339	68122271	+	AC130462.3	16	69348	1	45931	13954	1810986567	2	45930	7259	1810993262	2	45930	14527	1810985994	1.70766981416104	8.88898435828742	8.88898435828742	0.00286896277479742	0.00983653552979448
chr3	10027619	10041562	+	FANCD2	3	14982	1	13942	13954	1811018556	1	13942	7260	1811025250	1	13942	14528	1811017982	2.38902578422829	8.88408160267863	8.88408160267863	0.00287667710370565	0.00986077792608343
chr13	77044657	77328044	-	MYCBP2	13	59056	6	283381	13949	1810749117	2	283385	7259	1810755807	6	283381	14523	1810748543	0.917738724504644	8.87841710855719	8.87841710855719	0.00288561623989658	0.00988920697516236
chr14	44961207	45074431	+	TOGARAM1	14	60790	0	113224	13955	1810919274	3	113221	7258	1810925971	5	113219	14524	1810918705	1.2755013794604	8.87564860307612	8.87564860307612	0.00288999547630908	0.00990117711200725
chr17	31093976	31377675	+	NF1	17	72192	6	283693	13949	1810748805	4	283695	7257	1810755497	4	283695	14525	1810748229	0.916638171776331	8.8599201545585	8.8599201545585	0.00291500324200455	0.00997652695805804
chr1	95233210	95247223	+	RWDD3	1	3738	0	14013	13955	1811018485	0	14013	7261	1811025179	3	14010	14526	1811017914	2.384017507305	8.85679782484658	8.85679782484658	0.00291999374167484	0.0099891433963191
chr15	59029822	59096424	+	RNF111	15	64646	3	66599	13952	1810965899	1	66601	7260	1810972591	2	66600	14527	1810965324	1.51842911585013	8.84909175348003	8.84909175348003	0.00293234772523354	0.0100172356325353
chr8	105546088	105799409	-	ZFPM2-AS1	8	39923	3	253318	13952	1810779180	4	253317	7257	1810785875	6	253315	14523	1810778609	0.955776003743202	8.84565433149692	8.84565433149692	0.00293787553600666	0.0100301571954727
chr2	84970160	85059472	+	KCMF1	2	10697	3	89309	13952	1810943189	1	89311	7260	1810949881	3	89309	14526	1810942615	1.37919008273217	8.83274435787462	8.83274435787462	0.00295873111062628	0.0100878704392798
chr9	137250218	137254497	-	STPG3-AS1	9	44065	0	4279	13955	1811028219	1	4278	7260	1811034914	1	4278	14528	1811027646	3.16488037565121	8.82800954370759	8.82800954370759	0.00296641766174066	0.0101073292171275
chr1	148432959	148499739	-	LINC01138	1	4703	1	66779	13954	1810965719	2	66778	7259	1810972414	3	66777	14526	1810965147	1.51575991012602	8.82409155752976	8.82409155752976	0.00297279350045399	0.0101222990961224
chr17	6772830	6777116	-	PRAL	17	70922	0	4286	13955	1811028212	1	4285	7260	1811034907	1	4285	14528	1811027639	3.16324555767384	8.82174843840767	8.82174843840767	0.00297661316796072	0.0101330526933312
chrX	46836042	46882358	+	RP2	23	89219	1	46315	13954	1810986183	2	46314	7259	1810992878	2	46314	14527	1810985610	1.69934386943657	8.82088537083473	8.82088537083473	0.00297802136533487	0.0101355941558687
chr17	42979564	42993690	+	RUNDC1	17	73057	1	14125	13954	1811018373	1	14125	7260	1811025067	1	14125	14528	1811017799	2.375985273212	8.8130665110657	8.8130665110657	0.00299080964169418	0.010176857596871
chr5	88202942	88269857	-	TMEM161B	5	25752	3	66912	13952	1810965586	1	66914	7260	1810972278	2	66913	14527	1810965011	1.51374025242374	8.80518452683464	8.80518452683464	0.00300375762952287	0.0102118426823482
chr16	20854924	20901358	-	DCUN1D3	16	67740	1	46433	13954	1810986065	2	46432	7259	1810992760	2	46432	14527	1810985492	1.69679923706336	8.80009845667519	8.80009845667519	0.00301214289352281	0.0102296473468425
chr19	17435508	17449668	-	TMEM221	19	79115	1	14159	13954	1811018339	1	14159	7260	1811025033	1	14159	14528	1811017765	2.37358106716772	8.79998292110395	8.79998292110395	0.0030123336498209	0.0102296473468425
chr7	92200357	92246795	-	KRIT1	7	35133	2	46436	13953	1810986062	1	46437	7260	1810992755	2	46436	14527	1810985488	1.69671309169898	8.7993962141918	8.7993962141918	0.00301330252824783	0.0102306696432244
chr4	99881206	99895376	-	LAMTOR3	4	22184	1	14169	13954	1811018329	1	14169	7260	1811025023	1	14169	14528	1811017755	2.37287504636671	8.79614308383316	8.79614308383316	0.00301868044275366	0.0102434030387098
chr3	50324908	50329223	-	TUSC2	3	16402	0	4315	13955	1811028183	1	4314	7260	1811034878	1	4314	14528	1811027610	3.1565010686359	8.79591431829613	8.79591431829613	0.00301905899339217	0.0102434030387098
chr19	2359237	2426239	+	TMPRSS9	19	77718	3	66999	13952	1810965499	2	67000	7259	1810972192	1	67001	14528	1810964923	1.51244085312911	8.79302722704597	8.79302722704597	0.00302384056545302	0.0102573546550431
chr1	154582106	154628609	-	ADAR	1	5242	4	46499	13951	1810985999	0	46503	7261	1810992689	1	46502	14528	1810985422	1.69531426857829	8.78797150007449	8.78797150007449	0.00303223235082462	0.0102835438083423
chr22	31291498	31338021	+	PIK3IP1-AS1	22	87417	1	46522	13954	1810985976	2	46521	7259	1810992671	2	46521	14527	1810985403	1.69488425480463	8.78446212457493	8.78446212457493	0.00303807132129663	0.0102975316335339
chr6	17764109	17988463	-	KIF13A	6	28908	4	224350	13951	1810808148	4	224350	7257	1810814842	4	224350	14525	1810807574	0.997154327545621	8.7842807197012	8.7842807197012	0.0030383734567252	0.0102975316335339
chr15	90966799	90995525	-	PRC1	15	66027	2	28724	13953	1811003774	1	28725	7260	1811010467	1	28725	14528	1811003199	1.95387732040078	8.76434039429296	8.76434039429296	0.00307177147949533	0.0103946249821933
chr16	2756475	2760845	+	SRRM2	16	66869	2	4368	13953	1811028130	0	4370	7261	1811034822	0	4370	14529	1811027554	3.14383340889009	8.74742154206615	8.74742154206615	0.00310040121169264	0.0104660745178315
chr9	136739524	136743903	-	LCN10	9	43973	0	4379	13955	1811028119	1	4378	7260	1811034814	1	4378	14528	1811027546	3.1417757116196	8.73954585369211	8.73954585369211	0.00311382061889975	0.0104998058685726
chrX	21838616	21885423	+	MBTPS2	23	88869	2	46805	13953	1810985693	1	46806	7260	1810992386	2	46805	14527	1810985119	1.68879793018689	8.7348116269568	8.7348116269568	0.00312191566601372	0.0105224699862847
chr15	41416103	41483563	+	RTF1	15	63933	1	67459	13954	1810965039	2	67458	7259	1810971734	3	67457	14526	1810964467	1.50562803762089	8.72935269400477	8.72935269400477	0.00313127643530176	0.0105493784280597
chr3	25597904	25665372	-	TOP2B	3	15413	4	67464	13951	1810965034	1	67467	7260	1810971725	1	67467	14528	1810964457	1.50550944792556	8.7282486280892	8.7282486280892	0.00313317310981021	0.0105534474206646
chr12	56162358	56191284	-	AC073896.4	12	55350	3	28923	13952	1811003575	0	28926	7261	1811010266	1	28925	14528	1811002999	1.94693868038194	8.71672772965394	8.71672772965394	0.00315303464154926	0.0106040258340051
chr9	128565740	128633335	+	SPTAN1	9	43464	1	67594	13954	1810964904	0	67595	7261	1810971597	5	67590	14524	1810964334	1.50362871767939	8.71069135493599	8.71069135493599	0.00316349211910794	0.010627892695507
chr5	153992954	154039907	-	FAM114A2	5	27562	3	46950	13952	1810985548	1	46952	7260	1810992240	1	46952	14528	1810984972	1.68568340185539	8.70943016454112	8.70943016454112	0.00316568146547414	0.010627892695507
chr3	44431704	44478670	-	ZNF445	3	15933	2	46964	13953	1810985534	1	46965	7260	1810992227	2	46964	14527	1810984960	1.68540655055623	8.70717310206965	8.70717310206965	0.00316960342646788	0.0106363975662785
chr15	60451094	60480073	-	ICE2	15	64683	0	28979	13955	1811003519	1	28978	7260	1811010214	3	28976	14526	1811002948	1.94510798172017	8.70417496131267	8.70417496131267	0.00317482075083608	0.0106492400004506
chr14	34710381	34714817	-	CFL2	14	60595	1	4435	13954	1811028063	0	4436	7261	1811034756	1	4435	14528	1811027489	3.12884104196362	8.69006114336662	8.69006114336662	0.00319949891502069	0.010713251121137
chr14	50418524	50533609	-	MAP4K5	14	60895	4	115081	13951	1810917417	1	115084	7260	1810924108	3	115082	14526	1810916842	1.25919714259972	8.68824955623131	8.68824955623131	0.00320268057980655	0.0107215611455543
chr8	103414385	103443453	+	DCAF13	8	39897	2	29066	13953	1811003432	1	29067	7260	1811010125	1	29067	14528	1811002857	1.94204130868248	8.68315533315763	8.68315533315763	0.00321164473523961	0.0107492212582774
chr1	185307679	185312127	-	IVNS1ABP	1	6602	0	4448	13955	1811028050	1	4447	7260	1811034745	1	4447	14528	1811027477	3.12613914236997	8.67972978274338	8.67972978274338	0.00321768690954594	0.0107670916922967
chr10	6088345	6117457	+	RBM17	10	44333	0	29112	13955	1811003386	2	29110	7259	1811010082	2	29110	14527	1811002814	1.94052866750069	8.67279157997109	8.67279157997109	0.0032299603117335	0.0107963696302521
chr19	54351383	54365931	-	LAIR1	19	82219	0	14548	13955	1811017950	1	14547	7260	1811024645	2	14546	14527	1811017378	2.34654653043534	8.65309865691233	8.65309865691233	0.00326505610530858	0.0109041627375675
chr11	64746397	64760974	-	PYGM	11	50301	1	14576	13954	1811017922	1	14576	7260	1811024616	1	14576	14528	1811017348	2.34455496069597	8.64229625463486	8.64229625463486	0.00328447199055415	0.0109666143032474
chr9	129834477	129881828	+	USP20	9	43585	3	47348	13952	1810985150	0	47351	7261	1810991841	2	47349	14527	1810984575	1.67724204635932	8.64073011826258	8.64073011826258	0.00328729663644844	0.0109736537750607
chr11	95834087	95925096	-	MTMR2	11	51729	0	91009	13955	1810941489	2	91007	7259	1810948185	5	91004	14524	1810940920	1.36036611311602	8.63620457274374	8.63620457274374	0.00329547268427133	0.0109814808580482
chr4	147637784	147685163	-	PRMT9	4	23185	1	47378	13954	1810985120	1	47378	7260	1810991814	3	47376	14526	1810984548	1.67665085627332	8.63592203019653	8.63592203019653	0.00329598382289043	0.0109814808580482
chr9	104763128	104777764	+	NIPSNAP3B	9	42748	1	14635	13954	1811017863	1	14635	7260	1811024557	1	14635	14528	1811017289	2.34051534849143	8.62038654787466	8.62038654787466	0.00332421294330165	0.0110535311652785
chr2	175178144	175182663	-	ATP5MC3	2	12798	0	4519	13955	1811027979	1	4518	7260	1811034674	1	4518	14528	1811027406	3.1103005745024	8.6191811140161	8.6191811140161	0.00332641355286656	0.0110584481806343
