chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr3	129647791	129881466	-	TMCC1	3	18114	7	233668	3573	1810809205	0	233675	220	1810812558	2	233673	1210	1810811568	1	233674	3134	1810809644	0	233675	1547	1810811231	0	233675	810	1810811968	1.99939002641906	22.6889611918596	22.6889611918596	1.9045887986735e-06	7.99696835259798e-06
chr16	89657101	89661483	+	SPATA33	16	70366	1	4381	3579	1811038492	0	4382	220	1811041851	0	4382	1212	1811040859	1	4381	3134	1811038937	1	4381	1546	1811040525	0	4382	810	1811041261	4.77145547900952	22.6782182907919	22.6782182907919	1.91526698245514e-06	8.02100603514404e-06
chr18	55227682	55323222	-	TCF4	18	76819	2	95538	3578	1810947335	0	95540	220	1810950693	2	95538	1210	1810949703	1	95539	3134	1810947779	1	95539	1546	1810949367	1	95539	809	1810950104	2.53689901319979	22.6200836761855	22.6200836761855	1.97410187752212e-06	8.24607645829961e-06
chr17	532826	715709	-	VPS53	17	70464	5	182878	3575	1810859995	0	182883	220	1810863350	0	182883	1212	1810862358	2	182881	3133	1810860437	2	182881	1545	1810862025	0	182883	810	1810862760	2.1390484528239	22.61658846715	22.61658846715	1.9776964205187e-06	8.2469091938883e-06
chr3	52737497	52771939	-	NEK4	3	16590	1	34441	3579	1811008432	0	34442	220	1811011791	1	34441	1211	1811010800	1	34441	3134	1811008877	1	34441	1546	1811010465	1	34441	809	1811011202	3.2205553387569	22.6025294321589	22.6025294321589	1.99222145469413e-06	8.28763674476678e-06
chrX	154031306	154093293	-	MECP2	23	91453	3	61984	3577	1810980889	0	61987	220	1810984246	0	61987	1212	1810983254	2	61985	3133	1810981333	0	61987	1547	1810982919	1	61986	809	1810983657	2.81529751417861	22.4990608232329	22.4990608232329	2.10246364029665e-06	8.66475836207957e-06
chr12	6872568	6907733	+	LRRC23	12	53397	2	35163	3578	1811007710	0	35165	220	1811011068	0	35165	1212	1811010076	2	35163	3133	1811008155	0	35165	1547	1811009741	1	35164	809	1811010479	3.19977971345812	22.4031619077432	22.4031619077432	2.21009863843324e-06	9.00726441737307e-06
chr17	7661778	7677594	-	TP53	17	71123	1	15815	3579	1811027058	1	15815	219	1811030418	0	15816	1212	1811029425	1	15815	3134	1811027503	1	15815	1546	1811029091	0	15816	810	1811029827	3.77560707925186	22.386557258782	22.386557258782	2.22928908100162e-06	9.07034683745156e-06
chr10	100151807	100187033	-	ERLIN1	10	46686	1	35225	3579	1811007648	0	35226	220	1811011007	1	35225	1211	1811010016	1	35225	3134	1811008093	2	35224	1545	1811009682	0	35226	810	1811010417	3.19804644461487	22.386538147286	22.386538147286	2.22931126470094e-06	9.07034683745156e-06
chr9	127447676	127452373	-	RPL12	9	43304	1	4696	3579	1811038177	0	4697	220	1811041536	0	4697	1212	1811040544	1	4696	3134	1811038622	1	4696	1546	1811040210	0	4697	810	1811040946	4.70202563322193	22.2653261477244	22.2653261477244	2.37455892060368e-06	9.62905445433444e-06
chr17	81887834	81892586	-	ALYREF	17	75354	1	4751	3579	1811038122	0	4752	220	1811041481	0	4752	1212	1811040489	1	4751	3134	1811038567	1	4751	1546	1811040155	0	4752	810	1811040891	4.69038227188976	22.1961105408263	22.1961105408263	2.46171986961752e-06	9.94777729296952e-06
chr15	42210446	42274433	-	TMEM87A	15	63983	1	63986	3579	1810978887	1	63986	219	1810982247	1	63986	1211	1810981255	1	63986	3134	1810979332	1	63986	1546	1810980920	1	63986	809	1810981657	2.78354043892204	22.1411802512012	22.1411802512012	2.5331706798859e-06	1.02210491386094e-05
chr3	48749647	48848828	-	PRKAR2A	3	16202	4	99177	3576	1810943696	0	99181	220	1810947052	1	99180	1211	1810946061	2	99179	3133	1810944139	0	99181	1547	1810945725	0	99181	810	1810946462	2.49949491183253	22.138667167339	22.138667167339	2.53648890358171e-06	1.02259444760166e-05
chr11	45933480	46122010	-	PHF21A	11	49335	3	188527	3577	1810854346	0	188530	220	1810857703	1	188529	1211	1810856712	2	188528	3133	1810854790	2	188528	1545	1810856378	1	188529	809	1810857114	2.10863444007835	22.1346508687711	22.1346508687711	2.54180099656942e-06	1.02324413083816e-05
chr2	47160204	47176539	-	CALM2	2	9781	1	16334	3579	1811026539	0	16335	220	1811029898	1	16334	1211	1811028907	1	16334	3134	1811026984	1	16334	1546	1811028572	0	16335	810	1811029308	3.74331693131996	22.1342641885276	22.1342641885276	2.54231302165842e-06	1.02324413083816e-05
chr6	31705865	31710679	+	LY6G6F	6	29623	1	4813	3579	1811038060	0	4814	220	1811041419	0	4814	1212	1811040427	1	4813	3134	1811038505	1	4813	1546	1811040093	0	4814	810	1811040829	4.67741754903329	22.1190460792277	22.1190460792277	2.56254656372246e-06	1.02968165480262e-05
chr17	63996070	64000899	-	PRR29-AS1	17	74304	1	4828	3579	1811038045	0	4829	220	1811041404	1	4828	1211	1811040413	1	4828	3134	1811038490	0	4829	1547	1811040077	0	4829	810	1811040814	4.67430601397655	22.1005524700158	22.1005524700158	2.58735270020072e-06	1.03793223927127e-05
chr11	65095213	65111862	+	VPS51	11	50367	2	16647	3578	1811026226	0	16649	220	1811029584	0	16649	1212	1811028592	1	16648	3134	1811026670	0	16649	1547	1811028257	1	16648	809	1811028995	3.72427554431271	21.9855808919529	21.9855808919529	2.74706524550084e-06	1.09837390639038e-05
chr3	49469295	49534492	+	DAG1	3	16296	2	65195	3578	1810977678	0	65197	220	1810981036	0	65197	1212	1810980044	2	65195	3133	1810978123	1	65196	1546	1810979710	1	65196	809	1810980447	2.76480583976713	21.9304027631297	21.9304027631297	2.82719217425953e-06	1.12855378656966e-05
chr12	6570207	6607373	-	CHD4	12	53329	1	37165	3579	1811005708	0	37166	220	1811009067	1	37165	1211	1811008076	2	37164	3133	1811006154	0	37166	1547	1811007740	1	37165	809	1811008478	3.14443367978108	21.8729231558391	21.8729231558391	2.91315605904785e-06	1.16000919138151e-05
chr9	129094793	129111793	-	CRAT	9	43508	1	16999	3579	1811025874	0	17000	220	1811029233	1	16999	1211	1811028242	1	16999	3134	1811026319	1	16999	1546	1811027907	0	17000	810	1811028643	3.70341098995838	21.8227405709331	21.8227405709331	2.99034854334135e-06	1.18685565551898e-05
chr22	29882212	30026495	+	MTMR3	22	87288	2	144281	3578	1810898592	0	144283	220	1810901950	2	144281	1210	1810900960	3	144280	3132	1810899038	1	144282	1546	1810900624	0	144283	810	1810901360	2.25826288706775	21.799744078482	21.799744078482	3.0264049961648e-06	1.20018575276478e-05
chr16	287440	353449	-	AXIN1	16	66436	2	66007	3578	1810976866	0	66009	220	1810980224	0	66009	1212	1810979232	4	66005	3131	1810977313	0	66009	1547	1810978897	0	66009	810	1810979634	2.75242748160447	21.7912846486433	21.7912846486433	3.03977809779088e-06	1.20450587268092e-05
chr19	45818954	45856710	-	SYMPK	19	81119	2	37754	3578	1811005119	0	37756	220	1811008477	1	37755	1211	1811007486	1	37755	3134	1811005563	1	37755	1546	1811007151	0	37756	810	1811007887	3.1286828313314	21.7222612504847	21.7222612504847	3.15113307036707e-06	1.23750405170055e-05
chr19	46859996	47005077	+	ARHGAP35	19	81218	4	145077	3576	1810897796	0	145081	220	1810901152	1	145080	1211	1810900161	1	145080	3134	1810898238	2	145079	1545	1810899827	0	145081	810	1810900562	2.25274681767223	21.7207460395293	21.7207460395293	3.15362292302446e-06	1.23750405170055e-05
chr20	3470107	3615947	+	ATRN	20	83038	2	145838	3578	1810897035	0	145840	220	1810900393	1	145839	1211	1810899402	3	145837	3132	1810897481	1	145839	1546	1810899067	1	145839	809	1810899804	2.24752839468332	21.64605639613	21.64605639613	3.27883428086206e-06	1.27632828016249e-05
chr22	42869772	43016149	-	PACSIN2	22	88053	4	146373	3576	1810896500	0	146377	220	1810899856	0	146377	1212	1810898864	3	146374	3132	1810896944	1	146376	1546	1810898530	0	146377	810	1810899266	2.24385270854283	21.5934744511615	21.5934744511615	3.36996452976468e-06	1.30394078592919e-05
chr15	42574605	42720998	+	STARD9	15	64039	3	146390	3577	1810896483	1	146392	219	1810899841	1	146392	1211	1810898849	2	146391	3133	1810896927	1	146392	1546	1810898514	0	146393	810	1810899250	2.24374339295498	21.5919125144137	21.5919125144137	3.37271006045636e-06	1.30394078592919e-05
chr12	50952921	50970506	+	HIGD1C	12	54819	2	17583	3578	1811025290	0	17585	220	1811028648	0	17585	1212	1811027656	1	17584	3134	1811025734	1	17584	1546	1811027322	0	17585	810	1811028058	3.66957587933662	21.5588526613428	21.5588526613428	3.43135119518223e-06	1.32192736766021e-05
chr12	108523411	108562159	-	SART3	12	56756	1	38747	3579	1811004126	0	38748	220	1811007485	1	38747	1211	1811006494	1	38747	3134	1811004571	1	38747	1546	1811006159	1	38747	809	1811006896	3.10274673753972	21.4744129867177	21.4744129867177	3.58581526471724e-06	1.37380840346974e-05
chr14	67818807	68478099	+	RAD51B	14	61447	6	659286	3574	1810383587	0	659292	220	1810386941	2	659290	1210	1810385951	7	659285	3128	1810384033	1	659291	1546	1810385615	0	659292	810	1810386351	1.43249083439317	21.464351558534	21.464351558534	3.60467967785993e-06	1.3788609350428e-05
chr12	6493101	6531955	+	NCAPD2	12	53291	2	38852	3578	1811004021	0	38854	220	1811007379	1	38853	1211	1811006388	2	38852	3133	1811004466	0	38854	1547	1811006052	0	38854	810	1811006789	3.10001470815748	21.4483231353224	21.4483231353224	3.63493765531686e-06	1.38934123757115e-05
chr11	120384293	120489034	+	ARHGEF12	11	52521	1	104740	3579	1810938133	0	104741	220	1810941492	1	104740	1211	1810940501	2	104739	3133	1810938579	3	104738	1544	1810940168	0	104741	810	1810940902	2.44494677767809	21.4395006726845	21.4395006726845	3.65170104998924e-06	1.39355567170838e-05
chr21	33228900	33297160	+	AP000295.1	21	85748	1	68259	3579	1810974614	1	68259	219	1810977974	1	68259	1211	1810976982	1	68259	3134	1810975059	1	68259	1546	1810976647	1	68259	809	1810977384	2.71889267949933	21.4149846342625	21.4149846342625	3.69869193039829e-06	1.40927414885293e-05
chr6	31619719	31637771	+	PRRC2A	6	29591	1	18051	3579	1811024822	0	18052	220	1811028181	1	18051	1211	1811027190	1	18051	3134	1811025267	1	18051	1546	1811026855	0	18052	810	1811027591	3.64336401429815	21.3545784764574	21.3545784764574	3.81708075691822e-06	1.44933917309246e-05
chr20	35703897	35743238	-	RBM39	20	83898	2	39339	3578	1811003534	0	39341	220	1811006892	0	39341	1212	1811005900	2	39339	3133	1811003979	1	39340	1546	1811005566	0	39341	810	1811006302	3.08755786043982	21.3294039174798	21.3294039174798	3.86753562997555e-06	1.46556069348059e-05
chr12	122787784	122827211	+	CCDC62	12	57416	2	39425	3578	1811003448	0	39427	220	1811006806	0	39427	1212	1811005814	1	39426	3134	1811003892	1	39426	1546	1811005480	1	39426	809	1811006217	3.08537411166089	21.3085659099743	21.3085659099743	3.90980506115302e-06	1.47927048185992e-05
chr3	197044622	197298204	-	DLG1	3	19994	1	253581	3579	1810789292	3	253579	217	1810792654	1	253581	1211	1810791660	2	253580	3133	1810789738	2	253580	1545	1810791326	1	253581	809	1810792062	1.91762224962138	21.2845647091745	21.2845647091745	3.95906577732585e-06	1.49557865833974e-05
chr17	43170242	43209857	+	NBR1	17	73084	2	39613	3578	1811003260	0	39615	220	1811006618	0	39615	1212	1811005626	1	39614	3134	1811003704	1	39614	1546	1811005292	1	39614	809	1811006029	3.08061689126426	21.2631740329671	21.2631740329671	4.00349324669591e-06	1.51118649513976e-05
chr19	12643830	12649397	-	AC010422.3	19	78657	1	5566	3579	1811037307	0	5567	220	1811040666	0	5567	1212	1811039674	1	5566	3134	1811037752	1	5566	1546	1811039340	0	5567	810	1811040076	4.53206914125854	21.2557504451834	21.2557504451834	4.01902836200119e-06	1.51469664721503e-05
chr19	16479066	16629204	-	AC008764.1	19	79012	2	150136	3578	1810892737	0	150138	220	1810896095	2	150136	1210	1810895105	2	150136	3133	1810893182	1	150137	1546	1810894769	1	150137	809	1810895506	2.2184809171746	21.2311600178946	21.2311600178946	4.07092137444387e-06	1.52604991375384e-05
chr16	67569772	67639162	+	CTCF	16	69286	2	69388	3578	1810973485	0	69390	220	1810976843	0	69390	1212	1810975851	2	69388	3133	1810973930	1	69389	1546	1810975517	1	69389	809	1810976254	2.70247289431987	21.2310562359053	21.2310562359053	4.07114180367429e-06	1.52604991375384e-05
chr1	205856099	205896082	+	AC119673.3	1	7101	1	39982	3579	1811002891	0	39983	220	1811006250	1	39982	1211	1811005259	1	39982	3134	1811003336	1	39982	1546	1811004924	1	39982	809	1811005661	3.07136988667995	21.1749743088731	21.1749743088731	4.1920271279805e-06	1.55297925059309e-05
chr6	30699806	30718281	-	MDC1	6	29452	2	18473	3578	1811024400	0	18475	220	1811027758	0	18475	1212	1811026766	1	18474	3134	1811024844	0	18475	1547	1811026431	1	18474	809	1811027169	3.62020058310364	21.1741846241639	21.1741846241639	4.19375477445083e-06	1.55297925059309e-05
chr11	9778666	10295207	-	SBF2	11	48456	7	516534	3573	1810526339	0	516541	220	1810529692	0	516541	1212	1810528700	3	516538	3132	1810526780	3	516538	1544	1810528368	1	516540	809	1810529103	1.54286015304965	21.1740127589437	21.1740127589437	4.19413087027198e-06	1.55297925059309e-05
chr17	3925290	3965291	-	ATP2A3	17	70699	1	40000	3579	1811002873	0	40001	220	1811006232	1	40000	1211	1811005241	1	40000	3134	1811003318	1	40000	1546	1811004906	1	40000	809	1811005643	3.0709197733492	21.170682517637	21.170682517637	4.20142518409161e-06	1.55449531944532e-05
chr17	81976630	81995150	+	ASPSCR1	17	75402	1	18519	3579	1811024354	0	18520	220	1811027713	1	18519	1211	1811026722	1	18519	3134	1811024799	1	18519	1546	1811026387	0	18520	810	1811027123	3.61776767867159	21.1552443313412	21.1552443313412	4.23540649840959e-06	1.56312266633924e-05
chr15	74720719	74726491	-	CYP1A1	15	65318	1	5771	3579	1811037102	0	5772	220	1811040461	0	5772	1212	1811039469	1	5771	3134	1811037547	0	5772	1547	1811039134	1	5771	809	1811039872	4.4959021494211	21.0411400533631	21.0411400533631	4.49526685253332e-06	1.63598745039184e-05
chr6	30625885	30644679	+	ATAT1	6	29438	0	18794	3580	1811024079	0	18794	220	1811027439	0	18794	1212	1811026447	3	18791	3132	1811024527	1	18793	1546	1811026113	0	18794	810	1811026849	3.60308033875574	21.0409272023244	21.0409272023244	4.49576625416448e-06	1.63598745039184e-05
chr16	69996163	70066818	-	AC009022.1	16	69477	2	70653	3578	1810972220	0	70655	220	1810975578	1	70654	1211	1810974587	2	70653	3133	1810972665	1	70654	1546	1810974252	0	70655	810	1810974988	2.68440571259736	21.0289281357545	21.0289281357545	4.5240092803045e-06	1.64012217042681e-05
chr2	27889792	28338901	+	BABAM2	2	9261	4	449105	3576	1810593768	0	449109	220	1810597124	1	449108	1211	1810596133	3	449106	3132	1810594212	4	449105	1543	1810595801	1	449108	809	1810596535	1.60858355999989	21.0172599073267	21.0172599073267	4.55164434509658e-06	1.64404668028931e-05
chr12	110280246	110351093	+	ATP2A2	12	56867	3	70844	3577	1810972029	0	70847	220	1810975386	0	70847	1212	1810974394	1	70846	3134	1810972472	1	70846	1546	1810974060	1	70846	809	1810974797	2.68169179665143	20.9985885517672	20.9985885517672	4.59621851844894e-06	1.65641168862203e-05
chr19	3538153	3544030	+	C19orf71	19	77809	2	5875	3578	1811036998	0	5877	220	1811040356	0	5877	1212	1811039364	0	5877	3135	1811037441	1	5876	1546	1811039030	0	5877	810	1811039766	4.47787210127222	20.9341832948849	20.9341832948849	4.75336238037194e-06	1.70042963504027e-05
chr11	63838294	63909573	+	MARK2	11	50174	4	71275	3576	1810971598	0	71279	220	1810974954	1	71278	1211	1810973963	1	71278	3134	1810972040	0	71279	1547	1810973627	0	71279	810	1810974364	2.67561231799087	20.930646307359	20.930646307359	4.76214689704158e-06	1.70231858909698e-05
chr9	136885515	136926607	+	TRAF2	9	44000	2	41090	3578	1811001783	0	41092	220	1811005141	0	41092	1212	1811004149	3	41089	3132	1811002229	0	41092	1547	1811003814	0	41092	810	1811004551	3.04400938395135	20.9142372216447	20.9142372216447	4.80311436334979e-06	1.71570070420245e-05
chr6	108986436	109095819	-	SESN1	6	31485	1	109382	3579	1810933491	1	109382	219	1810936851	1	109382	1211	1810935859	1	109382	3134	1810933936	2	109381	1545	1810935525	1	109382	809	1810936261	2.40157869278338	20.8862016647472	20.8862016647472	4.87392895631711e-06	1.7358905329757e-05
chr12	68380462	68452507	-	LINC02384	12	55800	1	72044	3579	1810970829	1	72044	219	1810974189	1	72044	1211	1810973197	1	72044	3134	1810971274	1	72044	1546	1810972862	1	72044	809	1810973599	2.664922512333	20.8112552511157	20.8112552511157	5.06842254788253e-06	1.80119946873543e-05
chr11	85958986	86069780	-	PICALM	11	51476	2	110792	3578	1810932081	1	110793	219	1810935440	1	110793	1211	1810934448	2	110792	3133	1810932526	1	110793	1546	1810934113	0	110794	810	1810934849	2.38876058360385	20.7231182517717	20.7231182517717	5.30713823387874e-06	1.87369749565283e-05
chr19	49817341	49836962	+	MED25	19	81572	1	19620	3579	1811023253	1	19620	219	1811026613	0	19621	1212	1811025620	1	19620	3134	1811023698	1	19620	1546	1811025286	0	19621	810	1811026022	3.56001499316717	20.7060059362557	20.7060059362557	5.35477830720943e-06	1.88640413462099e-05
chr7	33017203	33036983	-	NT5C3A	7	33892	1	19779	3579	1811023094	0	19780	220	1811026453	1	19779	1211	1811025462	1	19779	3134	1811023539	0	19780	1547	1811025126	1	19779	809	1811025864	3.55194361814852	20.643280920689	20.643280920689	5.53310226603099e-06	1.9310208914065e-05
chr12	62259403	62416389	+	USP15	12	55629	3	156983	3577	1810885890	0	156986	220	1810889247	1	156985	1211	1810888256	1	156985	3134	1810886333	2	156984	1545	1810887922	1	156985	809	1810888658	2.17387482854775	20.5969105245313	20.5969105245313	5.66875213503515e-06	1.97552352022961e-05
chr15	69159634	69272207	+	GLCE	15	65036	3	112570	3577	1810930303	0	112573	220	1810933660	0	112573	1212	1810932668	2	112571	3133	1810930747	2	112571	1545	1810932335	0	112573	810	1810933070	2.37283008616573	20.5207305724616	20.5207305724616	5.89889075142125e-06	2.04837821804177e-05
chr8	24293110	24336120	+	ADAM28	8	38014	1	43009	3579	1810999864	1	43009	219	1811003224	0	43010	1212	1811002231	1	43009	3134	1811000309	1	43009	1546	1811001897	1	43009	809	1811002634	2.99838784313766	20.480277958035	20.480277958035	6.02488613332675e-06	2.08914324309074e-05
chr19	40048756	40091925	-	AC005614.2	19	80506	2	43167	3578	1810999706	1	43168	219	1811003065	1	43168	1211	1811002073	1	43168	3134	1811000150	0	43169	1547	1811001737	0	43169	810	1811002474	2.99469762724501	20.4452209063456	20.4452209063456	6.13625916034977e-06	2.1262444365891e-05
chr15	76348187	76884876	-	SCAPER	15	65444	4	536685	3576	1810506188	0	536689	220	1810509544	2	536687	1210	1810508554	4	536685	3131	1810506633	2	536687	1545	1810508219	2	536687	808	1810508956	1.50458463991266	20.3360842552502	20.3360842552502	6.49638205540981e-06	2.24942437813121e-05
chr20	33358838	33402517	-	CDK5RAP1	20	83754	1	43678	3579	1810999195	0	43679	220	1811002554	1	43678	1211	1811001563	1	43678	3134	1810999640	1	43678	1546	1811001228	1	43678	809	1811001965	2.98295225882074	20.3336844168371	20.3336844168371	6.50453486339409e-06	2.24955149929907e-05
chr7	5622606	5782739	-	RNF216	7	33197	3	160130	3577	1810882743	0	160133	220	1810886100	1	160132	1211	1810885109	2	160131	3133	1810883187	2	160131	1545	1810884775	0	160133	810	1810885510	2.15402475882938	20.3158187245717	20.3158187245717	6.5655524690289e-06	2.26369438570209e-05
chr6	30653126	30674006	-	DHX16	6	29444	2	20878	3578	1811021995	0	20880	220	1811025353	1	20879	1211	1811024362	1	20879	3134	1811022439	0	20880	1547	1811024026	0	20880	810	1811024763	3.49782001856658	20.2230614175787	20.2230614175787	6.89170997802968e-06	2.37109965108132e-05
chr19	46346107	46390852	+	PPP5C	19	81159	1	44744	3579	1810998129	0	44745	220	1811001488	0	44745	1212	1811000496	3	44742	3132	1810998576	1	44744	1546	1811000162	0	44745	810	1811000898	2.95883875612462	20.1049182576826	20.1049182576826	7.33079186709951e-06	2.51149413895412e-05
