chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr19	685570	696461	-	PRSS57	19	77463	0	10891	3919	1811031643	0	10891	3998	1811031564	0	10891	4533	1811031029	0	10891	3086	1811032476	2	10889	13953	1811021609	2	10889	7259	1811028303	4	10887	14525	1811021037	-11.5536268262038	5.77588554518297	-5.77588554518297	0.0162475316043158	0.139216422819562
chr21	14371114	14384146	-	HSPA13	21	85311	0	13032	3919	1811029502	0	13032	3998	1811029423	0	13032	4533	1811028888	0	13032	3086	1811030335	4	13028	13951	1811019470	2	13030	7259	1811026162	2	13030	14527	1811018894	-11.5535671189089	5.77574255829677	-5.77574255829677	0.0162488535012264	0.139216422819562
chr19	35888240	35901650	-	NFKBID	19	80057	0	13410	3919	1811029124	0	13410	3998	1811029045	0	13410	4533	1811028510	0	13410	3086	1811029957	5	13405	13950	1811019093	1	13409	7260	1811025783	2	13408	14527	1811018516	-11.5535585576799	5.77572308597155	-5.77572308597155	0.0162490335291555	0.139216422819562
chr6	32517352	32531287	-	HLA-DRB5	6	29778	0	13935	3919	1811028599	0	13935	3998	1811028520	0	13935	4533	1811027985	0	13935	3086	1811029432	2	13933	13953	1811018565	2	13933	7259	1811025259	4	13931	14525	1811017993	-11.5535474376448	5.77569441334344	-5.77569441334344	0.0162492986205963	0.139216422819562
chr9	136673149	136688396	-	AGPAT2	9	43960	0	15247	3919	1811027287	0	15247	3998	1811027208	0	15247	4533	1811026673	0	15247	3086	1811028120	3	15244	13952	1811017254	0	15247	7261	1811023945	5	15242	14524	1811016682	-11.5535229964616	5.77563664200716	-5.77563664200716	0.016249832756323	0.139216422819562
chr11	62649693	62666178	-	AP001458.2	11	50044	0	16485	3919	1811026049	0	16485	3998	1811025970	0	16485	4533	1811025435	0	16485	3086	1811026882	5	16480	13950	1811016018	1	16484	7260	1811022708	2	16483	14527	1811015441	-11.5535035014463	5.77558737946674	-5.77558737946674	0.0162502882366792	0.139216422819562
chr19	48880966	48899744	-	TULP2	19	81404	0	18778	3919	1811023756	0	18778	3998	1811023677	0	18778	4533	1811023142	0	18778	3086	1811024589	5	18773	13950	1811013725	1	18777	7260	1811020415	2	18776	14527	1811013148	-11.5534741831844	5.77551773400046	-5.77551773400046	0.0162509321995732	0.139216422819562
chr17	78145352	78166177	+	C17orf99	17	75052	0	20825	3919	1811021709	0	20825	3998	1811021630	0	20825	4533	1811021095	0	20825	3086	1811022542	3	20822	13952	1811011676	2	20823	7259	1811018369	3	20822	14526	1811011102	-11.5534534649882	5.77546878065914	-5.77546878065914	0.016251384852611	0.139216422819562
chr19	12898785	12920293	-	SYCE2	19	78716	0	21508	3919	1811021026	0	21508	3998	1811020947	0	21508	4533	1811020412	0	21508	3086	1811021859	3	21505	13952	1811010993	2	21506	7259	1811017686	3	21505	14526	1811010419	-11.5534474296439	5.77545407949947	-5.77545407949947	0.0162515207912137	0.139216422819562
chr19	49908104	49930475	-	NUP62	19	81608	0	22371	3919	1811020163	0	22371	3998	1811020084	0	22371	4533	1811019549	0	22371	3086	1811020996	4	22367	13951	1811010131	1	22370	7260	1811016822	3	22368	14526	1811009556	-11.5534403307494	5.77543823700398	-5.77543823700398	0.0162516672848264	0.139216422819562
chr16	88662297	88687278	+	SNAI3-AS1	16	70250	0	24981	3919	1811017553	0	24981	3998	1811017474	0	24981	4533	1811016939	0	24981	3086	1811018386	5	24976	13950	1811007522	2	24979	7259	1811014213	1	24980	14528	1811006944	-11.5534218462116	5.77539201825857	-5.77539201825857	0.016252094671676	0.139216422819562
chr19	3135032	3163749	+	GNA15	19	77781	0	28717	3919	1811013817	0	28717	3998	1811013738	0	28717	4533	1811013203	0	28717	3086	1811014650	5	28712	13950	1811003786	1	28716	7260	1811010476	2	28715	14527	1811003209	-11.5534012343006	5.77534739021212	-5.77534739021212	0.0162525073602552	0.139216422819562
chr11	83259096	83287407	-	CCDC90B	11	51417	0	28311	3919	1811014223	0	28311	3998	1811014144	0	28311	4533	1811013609	0	28311	3086	1811015056	2	28309	13953	1811004189	2	28309	7259	1811010883	4	28307	14525	1811003617	-11.5534032107727	5.77534577040933	-5.77534577040933	0.0162525223392479	0.139216422819562
chr11	72002864	72036987	-	NUMA1	11	50949	0	34123	3919	1811008411	0	34123	3998	1811008332	0	34123	4533	1811007797	0	34123	3086	1811009244	4	34119	13951	1810998379	1	34122	7260	1811005070	3	34120	14526	1810997804	-11.5533793996259	5.77529205800965	-5.77529205800965	0.0162530190482924	0.139216422819562
chr15	58898815	58934598	-	SLTM	15	64642	0	35783	3919	1811006751	0	35783	3998	1811006672	0	35783	4533	1811006137	0	35783	3086	1811007584	2	35781	13953	1810996717	3	35780	7258	1811003412	3	35780	14526	1810996144	-11.5533740189222	5.77527764230035	-5.77527764230035	0.0162531523612016	0.139216422819562
chr8	81800722	81841213	-	SNX16	8	39346	0	40491	3919	1811002043	0	40491	3998	1811001964	0	40491	4533	1811001429	0	40491	3086	1811002876	5	40486	13950	1810992012	0	40491	7261	1810998701	3	40488	14526	1810991436	-11.5533611585149	5.77524590166286	-5.77524590166286	0.0162534458947295	0.139216422819562
chr8	63168021	63210105	+	YTHDF3	8	38939	0	42084	3919	1811000450	0	42084	3998	1811000371	0	42084	4533	1810999836	0	42084	3086	1811001283	3	42081	13952	1810990417	2	42082	7259	1810997110	3	42081	14526	1810989843	-11.5533574585946	5.77523916750215	-5.77523916750215	0.0162535081721257	0.139216422819562
chr16	29073975	29116718	+	RRN3P2	16	68072	0	42743	3919	1810999791	0	42743	3998	1810999712	0	42743	4533	1810999177	0	42743	3086	1811000624	3	42740	13952	1810989758	1	42742	7260	1810996450	4	42739	14525	1810989185	-11.553356008637	5.7752344829496	-5.7752344829496	0.0162535514949279	0.139216422819562
chr1	26728379	26774901	+	ARID1A	1	1391	0	46522	3919	1810996012	0	46522	3998	1810995933	0	46522	4533	1810995398	0	46522	3086	1810996845	3	46519	13952	1810985979	1	46521	7260	1810992671	4	46518	14525	1810985406	-11.5533484871313	5.77521602297202	-5.77521602297202	0.0162537222141966	0.139216422819562
chr11	62336492	62392568	+	ASRGL1	11	50008	0	56076	3919	1810986458	0	56076	3998	1810986379	0	56076	4533	1810985844	0	56076	3086	1810987291	6	56070	13949	1810976428	0	56076	7261	1810983116	2	56074	14527	1810975850	-11.5533339927548	5.77518338849768	-5.77518338849768	0.0162540240248058	0.139216422819562
chr8	94822286	94881746	+	INTS8	8	39607	0	59460	3919	1810983074	0	59460	3998	1810982995	0	59460	4533	1810982460	0	59460	3086	1810983907	2	59458	13953	1810973040	3	59457	7258	1810979735	3	59457	14526	1810972467	-11.5533299759855	5.77517483523116	-5.77517483523116	0.0162541031282024	0.139216422819562
chr11	95150727	95209699	+	AP000787.1	11	51710	0	58972	3919	1810983562	0	58972	3998	1810983483	0	58972	4533	1810982948	0	58972	3086	1810984395	3	58969	13952	1810973529	1	58971	7260	1810980221	4	58968	14525	1810972956	-11.5533305267895	5.77517377538607	-5.77517377538607	0.0162541129300229	0.139216422819562
chr6	134964628	135028196	-	HBS1L	6	32073	0	63568	3919	1810978966	0	63568	3998	1810978887	0	63568	4533	1810978352	0	63568	3086	1810979799	3	63565	13952	1810968933	2	63566	7259	1810975626	3	63565	14526	1810968359	-11.5533256745356	5.77516485052183	-5.77516485052183	0.0162541954705506	0.139216422819562
chr9	131429089	131500171	+	PRRC2B	9	43654	0	71082	3919	1810971452	0	71082	3998	1810971373	0	71082	4533	1810970838	0	71082	3086	1810972285	2	71080	13953	1810961418	2	71080	7259	1810968112	4	71078	14525	1810960846	-11.5533190931052	5.77514549461193	-5.77514549461193	0.0162543744828277	0.139216422819562
chr17	19906226	19978679	-	AKAP10	17	71808	0	72453	3919	1810970081	0	72453	3998	1810970002	0	72453	4533	1810969467	0	72453	3086	1810970914	3	72450	13952	1810960048	1	72452	7260	1810966740	4	72449	14525	1810959475	-11.5533180395233	5.77514507109299	-5.77514507109299	0.0162543783997466	0.139216422819562
chr6	142146161	142220946	+	VTA1	6	32260	0	74785	3919	1810967749	0	74785	3998	1810967670	0	74785	4533	1810967135	0	74785	3086	1810968582	4	74781	13951	1810957717	2	74783	7259	1810964409	2	74783	14527	1810957141	-11.5533163361714	5.77513909805566	-5.77513909805566	0.0162544336415424	0.139216422819562
chr3	28240617	28319771	+	CMC1	3	15460	0	79154	3919	1810963380	0	79154	3998	1810963301	0	79154	4533	1810962766	0	79154	3086	1810964213	3	79151	13952	1810953347	2	79152	7259	1810960040	3	79151	14526	1810952773	-11.5533134151055	5.77513125655241	-5.77513125655241	0.0162545061641892	0.139216422819562
chr7	77696150	77779682	+	RSBN1L	7	34898	0	83532	3919	1810959002	0	83532	3998	1810958923	0	83532	4533	1810958388	0	83532	3086	1810959835	2	83530	13953	1810948968	1	83531	7260	1810955661	5	83527	14524	1810948397	-11.5533107945317	5.77512465184555	-5.77512465184555	0.0162545672485039	0.139216422819562
chr2	63892900	63976602	-	VPS54	2	10150	0	83702	3919	1810958832	0	83702	3998	1810958753	0	83702	4533	1810958218	0	83702	3086	1810959665	1	83701	13954	1810948797	2	83700	7259	1810955492	5	83697	14524	1810948227	-11.5533106983022	5.77512433379889	-5.77512433379889	0.0162545701899974	0.139216422819562
chr12	131710136	131799602	+	SFSWAP	12	57764	0	89466	3919	1810953068	0	89466	3998	1810952989	0	89466	4533	1810952454	0	89466	3086	1810953901	2	89464	13953	1810943034	3	89463	7258	1810949729	3	89463	14526	1810942461	-11.5533076519788	5.77511882013641	-5.77511882013641	0.0162546211838659	0.139216422819562
chr8	52622458	52715423	-	RB1CC1	8	38694	0	92965	3919	1810949569	0	92965	3998	1810949490	0	92965	4533	1810948955	0	92965	3086	1810950402	4	92961	13951	1810939537	2	92963	7259	1810946229	2	92963	14527	1810938961	-11.5533059869851	5.77511688182131	-5.77511688182131	0.0162546391106799	0.139216422819562
chr4	103105348	103199445	-	CENPE	4	22261	0	94097	3919	1810948437	0	94097	3998	1810948358	0	94097	4533	1810947823	0	94097	3086	1810949270	1	94096	13954	1810938402	2	94095	7259	1810945097	5	94092	14524	1810937832	-11.5533054748346	5.77511517656967	-5.77511517656967	0.0162546548819864	0.139216422819562
chrX	81201101	81298547	+	SH3BGRL	23	90094	0	97446	3919	1810945088	0	97446	3998	1810945009	0	97446	4533	1810944474	0	97446	3086	1810945921	4	97442	13951	1810935056	1	97445	7260	1810941747	3	97443	14526	1810934481	-11.5533040293244	5.77510830527172	-5.77510830527172	0.0162547184325009	0.139216422819562
chr11	108007897	108107761	+	CUL5	11	51934	0	99864	3919	1810942670	0	99864	3998	1810942591	0	99864	4533	1810942056	0	99864	3086	1810943503	3	99861	13952	1810932637	1	99863	7260	1810939329	4	99860	14525	1810932064	-11.5533030459271	5.77510790526867	-5.77510790526867	0.0162547221320135	0.139216422819562
chr5	43601898	43704954	+	NNT	5	24875	0	103056	3919	1810939478	0	103056	3998	1810939399	0	103056	4533	1810938864	0	103056	3086	1810940311	4	103052	13951	1810929446	1	103055	7260	1810936137	3	103053	14526	1810928871	-11.5533018184118	5.77510785311461	-5.77510785311461	0.0162547226143713	0.139216422819562
chr7	35799931	35907105	+	SEPTIN7	7	33954	0	107174	3919	1810935360	0	107174	3998	1810935281	0	107174	4533	1810934746	0	107174	3086	1810936193	3	107171	13952	1810925327	2	107172	7259	1810932020	3	107171	14526	1810924753	-11.5533003428085	5.77510413597338	-5.77510413597338	0.0162547569931795	0.139216422819562
chr17	58998986	59107826	-	TRIM37	17	74023	0	108840	3919	1810933694	0	108840	3998	1810933615	0	108840	4533	1810933080	0	108840	3086	1810934527	4	108836	13951	1810923662	2	108838	7259	1810930354	2	108838	14527	1810923086	-11.5532997775554	5.77510254387744	-5.77510254387744	0.016254771718056	0.139216422819562
chr12	70241993	70354992	+	CNOT2	12	55895	0	112999	3919	1810929535	0	112999	3998	1810929456	0	112999	4533	1810928921	0	112999	3086	1810930368	2	112997	13953	1810919501	3	112996	7258	1810926196	3	112996	14526	1810918928	-11.5532984391981	5.77509890380316	-5.77509890380316	0.0162548053841973	0.139216422819562
chr6	15522806	15664028	-	DTNBP1	6	28862	0	141222	3919	1810901312	0	141222	3998	1810901233	0	141222	4533	1810900698	0	141222	3086	1810902145	5	141217	13950	1810891281	1	141221	7260	1810897971	2	141220	14527	1810890704	-11.5532914396062	5.77508151438087	-5.77508151438087	0.0162549662156293	0.139216422819562
chr9	19229434	19372598	+	DENND4C	9	41263	0	143164	3919	1810899370	0	143164	3998	1810899291	0	143164	4533	1810898756	0	143164	3086	1810900203	1	143163	13954	1810889335	2	143162	7259	1810896030	5	143159	14524	1810888765	-11.5532910594506	5.7750803285744	-5.7750803285744	0.0162549771829855	0.139216422819562
chr5	41730064	41871425	-	OXCT1	5	24795	0	141361	3919	1810901173	0	141361	3998	1810901094	0	141361	4533	1810900559	0	141361	3086	1810902006	4	141357	13951	1810891141	2	141359	7259	1810897833	2	141359	14527	1810890565	-11.5532914120489	5.77507857000455	-5.77507857000455	0.0162549934477635	0.139216422819562
chr4	110045845	110199653	-	ELOVL6	4	22435	0	153808	3919	1810888726	0	153808	3998	1810888647	0	153808	4533	1810888112	0	153808	3086	1810889559	3	153805	13952	1810878693	1	153807	7260	1810885385	4	153804	14525	1810878120	-11.5532891463412	5.77507373178378	-5.77507373178378	0.0162550381959087	0.139216422819562
chr7	86879938	87060631	-	KIAA1324L	7	35012	0	180693	3919	1810861841	0	180693	3998	1810861762	0	180693	4533	1810861227	0	180693	3086	1810862674	2	180691	13953	1810851807	2	180691	7259	1810858501	4	180689	14525	1810851235	-11.553285317751	5.77506510191597	-5.77506510191597	0.0162551180128745	0.139216422819562
chr15	53517469	53734183	-	WDR72	15	64505	0	216714	3919	1810825820	0	216714	3998	1810825741	0	216714	4533	1810825206	0	216714	3086	1810826653	4	216710	13951	1810815788	2	216712	7259	1810822480	2	216712	14527	1810815212	-11.5532816770969	5.77505761920475	-5.77505761920475	0.0162551872202068	0.139216422819562
chr2	143295585	143573105	-	AC079793.1	2	12070	0	277520	3919	1810765014	0	277520	3998	1810764935	0	277520	4533	1810764400	0	277520	3086	1810765847	4	277516	13951	1810754982	1	277519	7260	1810761673	3	277517	14526	1810754407	-11.5532776755893	5.77504785591736	-5.77504785591736	0.0162552775209641	0.139216422819562
chr1	239628072	239915452	+	CHRM3	1	8127	0	287380	3919	1810755154	0	287380	3998	1810755075	0	287380	4533	1810754540	0	287380	3086	1810755987	4	287376	13951	1810745122	0	287380	7261	1810751812	4	287376	14525	1810744548	-11.5532771862721	5.77504647709429	-5.77504647709429	0.0162552902737563	0.139216422819562
chr7	80368574	80674409	+	CD36	7	34962	0	305835	3919	1810736699	0	305835	3998	1810736620	0	305835	4533	1810736085	0	305835	3086	1810737532	3	305832	13952	1810726666	2	305833	7259	1810733359	3	305832	14526	1810726092	-11.5532763552051	5.77504543936811	-5.77504543936811	0.0162552998717359	0.139216422819562
chr9	68704413	69009174	+	PIP5K1B	9	41993	0	304761	3919	1810737773	0	304761	3998	1810737694	0	304761	4533	1810737159	0	304761	3086	1810738606	3	304758	13952	1810727740	0	304761	7261	1810734431	5	304756	14524	1810727168	-11.553276400812	5.77504536323249	-5.77504536323249	0.0162553005759181	0.139216422819562
chrX	63238489	63562064	-	LINC01278	23	89692	0	323575	3919	1810718959	0	323575	3998	1810718880	0	323575	4533	1810718345	0	323575	3086	1810719792	2	323573	13953	1810708925	2	323573	7259	1810715619	4	323571	14525	1810708353	-11.5532756456903	5.77504514972679	-5.77504514972679	0.0162553025506434	0.139216422819562
chr17	20008362	20314138	+	SPECC1	17	71811	0	305776	3919	1810736758	0	305776	3998	1810736679	0	305776	4533	1810736144	0	305776	3086	1810737591	3	305773	13952	1810726725	1	305775	7260	1810733417	4	305772	14525	1810726152	-11.5532763577019	5.77504269708879	-5.77504269708879	0.0162553252352379	0.139216422819562
chr12	10845848	11172598	-	AC018630.2	12	53702	0	326750	3919	1810715784	0	326750	3998	1810715705	0	326750	4533	1810715170	0	326750	3086	1810716617	3	326747	13952	1810705751	2	326748	7259	1810712444	3	326747	14526	1810705177	-11.5532755268335	5.77504251361825	-5.77504251361825	0.0162553269321691	0.139216422819562
chr7	124928942	125482966	+	POT1-AS1	7	36176	0	554024	3919	1810488510	0	554024	3998	1810488431	0	554024	4533	1810487896	0	554024	3086	1810489343	2	554022	13953	1810478476	2	554022	7259	1810485170	4	554020	14525	1810477904	-11.5532705574651	5.77503213775344	-5.77503213775344	0.0162554228995297	0.139216422819562
chr12	78862992	79450279	+	SYT1	12	56053	0	587287	3919	1810455247	0	587287	3998	1810455168	0	587287	4533	1810454633	0	587287	3086	1810456080	2	587285	13953	1810445213	2	587285	7259	1810451907	4	587283	14525	1810444641	-11.5532701527744	5.77502942667343	-5.77502942667343	0.0162554479746629	0.139216422819562
chr10	19047800	19734478	+	MALRD1	10	44664	0	686678	3919	1810355856	0	686678	3998	1810355777	0	686678	4533	1810355242	0	686678	3086	1810356689	2	686676	13953	1810345822	3	686675	7258	1810352517	3	686675	14526	1810345249	-11.553269177089	5.77502813539468	-5.77502813539468	0.0162554599178829	0.139216422819562
chr4	81427064	82045069	-	RASGEF1B	4	21730	0	618005	3919	1810424529	0	618005	3998	1810424450	0	618005	4533	1810423915	0	618005	3086	1810425362	3	618002	13952	1810414496	2	618003	7259	1810421189	3	618002	14526	1810413922	-11.5532698177284	5.77502755401656	-5.77502755401656	0.0162554652951342	0.139216422819562
chr5	10971835	11905446	-	CTNND2	5	24290	0	933611	3919	1810108923	0	933611	3998	1810108844	0	933611	4533	1810108309	0	933611	3086	1810109756	4	933607	13951	1810098891	1	933610	7260	1810105582	3	933608	14526	1810098316	-11.553267651979	5.77502220054157	-5.77502220054157	0.0162555148102953	0.139216422819562
chr6	161545111	162728764	-	PRKN	6	32738	0	1183653	3919	1809858881	0	1183653	3998	1809858802	0	1183653	4533	1809858267	0	1183653	3086	1809859714	4	1183649	13951	1809848849	0	1183653	7261	1809855539	4	1183649	14525	1809848275	-11.5532667557649	5.77501775161363	-5.77501775161363	0.0162555559592718	0.139216422819562
chr20	63707863	63739103	+	AL121845.3	20	85081	3	31237	3916	1811011297	4	31236	3994	1811011219	6	31234	4527	1811010686	2	31238	3084	1811012129	3	31237	13952	1811001261	1	31239	7260	1811007953	10	31230	14519	1811000694	0.902792529128087	5.764783247374	5.764783247374	0.0163505016855376	0.139216422819562
chr20	63706464	63736141	+	ZGPAT	20	85076	3	29674	3916	1811012860	4	29673	3994	1811012782	6	29671	4527	1811012249	2	29675	3084	1811013692	3	29674	13952	1811002824	1	29676	7260	1811009516	10	29667	14519	1811002257	0.902790983297326	5.76472366438247	5.76472366438247	0.0163510561091184	0.139216422819562
chr11	66637666	66668374	+	RBM4	11	50637	0	30708	3919	1811011826	0	30708	3998	1811011747	0	30708	4533	1811011212	1	30707	3085	1811012660	7	30701	13948	1811001797	4	30704	7257	1811008488	4	30704	14525	1811001220	-1.87530547864289	5.7365316383075	-5.7365316383075	0.0166155715167262	0.139216422819562
chr12	6493101	6531955	+	NCAPD2	12	53291	1	38853	3918	1811003681	0	38854	3998	1811003601	0	38854	4533	1811003066	0	38854	3086	1811004513	6	38848	13949	1810993650	3	38851	7258	1811000341	6	38848	14523	1810993076	-1.87527304338564	5.73633489734493	-5.73633489734493	0.0166174328889462	0.139216422819562
