testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
11773	chr2	127293211	127362839	+	AC068282.1	2	-8.47127995313192	0.274244915638528	-0.268060659812664	-0.334258278296489	0.447171367072319	0.198839793814841	0.198839793814841	0.655658965262033	1
69724	chr16	74998023	75110994	+	ZNRF1	16	-8.47127995313183	0.274244915638475	-0.268060659812653	-0.334258278296519	0.447171367072353	0.198839793592924	0.198839793592924	0.655658965441784	1
3499	chr1	85649416	85709433	-	ZNHIT6	1	-8.47127995313192	0.274244915638529	-0.268060659812667	-0.33425827829649	0.447171367072321	0.198839787834004	0.198839787834004	0.655658970106465	1
33568	chr7	24572345	24694193	+	MPP6	7	-8.47127995313247	0.27424491563873	-0.268060659812299	-0.334258278296141	0.447171367071862	0.198839782500727	0.198839782500727	0.655658974426379	1
52058	chr11	112024407	112064404	+	DLAT	11	-8.47127995313182	0.274244915638474	-0.268060659812659	-0.334258278296525	0.44717136707236	0.198839780467097	0.198839780467097	0.655658976073604	1
45828	chr10	73007216	73097850	-	P4HA1	10	-8.47127995313247	0.274244915638731	-0.268060659812307	-0.33425827829614	0.447171367071862	0.19883977788777	0.19883977788777	0.655658978162839	1
77804	chr19	3505272	3538330	+	FZR1	19	-8.47127995313256	0.274244915638785	-0.268060659812313	-0.334258278296099	0.447171367071817	0.198839777105604	0.198839777105604	0.655658978796387	1
86398	chr21	46228220	46251871	+	MCM3AP-AS1	21	-8.47127995313184	0.274244915638471	-0.268060659812582	-0.334258278296508	0.447171367072316	0.198839775202941	0.198839775202941	0.655658980337529	1
89131	chrX	41514933	41924169	-	CASK	23	-8.47127995313212	0.274244915639024	-0.268060659813117	-0.334258278296789	0.447171367072449	0.198839762721036	0.198839762721036	0.655658990447778	1
59394	chr13	102595985	102679958	+	TPP2	13	-8.47127995313134	0.274244915638844	-0.26806065981337	-0.33425827829738	0.447171367072957	0.198839762266289	0.198839762266289	0.65565899081612	1
41160	chr9	12774019	12823060	+	LURAP1L	9	-8.47132030447721	0.274229899715042	-0.26796298917709	0.178145362292774	-0.203938320950487	0.198323126085597	-0.198323126085597	0.656077788472875	1
4265	chr1	113389514	113685923	+	MAGI3	1	-8.47130325756885	0.274248809823811	-0.267995744947368	-0.00444321577661419	-0.229328828372576	0.196432492139138	-0.196432492139138	0.657615977588192	1
1249	chr1	24744446	24844321	+	CLIC4	1	-8.47133936431528	0.274271892294308	-0.267922033893998	0.0342071845390057	-0.149354893600534	0.195707590501115	-0.195707590501115	0.658208094779459	1
25100	chr5	58974656	60489076	-	PDE4D	5	-8.47128202774505	0.274317808259632	-0.268157483082593	-0.150945928103675	0.121441127693164	0.195416109516373	0.195416109516373	0.658446553134477	1
56981	chr12	112160187	112383092	-	HECTD4	12	-8.47128245169452	0.274247459887289	-0.268066510402484	-0.334258323982651	0.438643837549104	0.194004047363705	0.194004047363705	0.659604769565977	1
77672	chr19	1940171	1981338	+	CSNK1G2	19	-8.47128245169352	0.274247459887186	-0.268066510403261	-0.334258323983546	0.438643837549979	0.194004044631583	0.194004044631583	0.65960477181181	1
77745	chr19	2754714	2784273	-	SGTA	19	-8.47128245169391	0.274247459886972	-0.268066510402294	-0.33425832398294	0.438643837549263	0.194004037344712	0.194004037344712	0.659604777801693	1
9221	chr2	27444376	27490743	-	IFT172	2	-8.47128245169348	0.27424745988715	-0.268066510403178	-0.334258323983552	0.438643837549955	0.194004032495286	0.194004032495286	0.659604781787971	1
50286	chr11	64606173	64724188	-	NRXN2	11	-8.47128245169352	0.274247459887183	-0.268066510403237	-0.334258323983533	0.438643837549956	0.194004027762276	0.194004027762276	0.659604785678554	1
70074	chr16	84974174	85012535	-	ZDHHC7	16	-8.47128245169352	0.274247459887212	-0.268066510403321	-0.33425832398357	0.438643837550011	0.194004027311166	0.194004027311166	0.65960478604937	1
13055	chr2	187341963	187449252	-	CALCRL	2	-8.47128245169349	0.274247459887175	-0.268066510403256	-0.33425832398356	0.438643837549983	0.194004015444079	0.194004015444079	0.659604795804238	1
50781	chr11	68052858	68122388	-	CHKA	11	-8.4712618195161	0.274248803770171	-0.268056230273014	-0.334280300043943	0.311896928550188	0.193553590568627	0.193553590568627	0.659975306585528	1
5420	chr1	155749661	155858295	-	GON4L	1	-8.4712584116694	0.274245333564756	-0.268055379781463	-0.33428023768523	0.316812391197366	0.1918724348252	0.1918724348252	0.661362754132324	1
85850	chr21	34787800	35050298	-	RUNX1	21	-8.47128460142774	0.274249648923308	-0.268071682181385	-0.334258363285445	0.431839614591283	0.190183692513529	0.190183692513529	0.662763775811464	1
44103	chr9	137674185	137836100	+	EHMT1	9	-8.47128460140508	0.274249648888103	-0.268071682218241	-0.334258363272887	0.431839813339947	0.190183687536774	0.190183687536774	0.662763779951193	1
43314	chr9	127610833	127692735	+	STXBP1	9	-8.47127062921666	0.27425777454603	-0.268054720867598	-0.334280461119247	0.302127099845854	0.189262883475749	0.189262883475749	0.663530822489177	1
37520	chr8	9555143	9557520	-	AC021242.3	8	-8.47133397134079	0.274250676300586	-0.267964701658174	0.104139007748899	-0.18025912283225	0.187488433661201	-0.187488433661201	0.665015244926729	1
37521	chr8	9554911	9782346	+	TNKS	8	-8.47133397134079	0.274250676300586	-0.267964701658174	0.104139007748899	-0.18025912283225	0.187488433661201	-0.187488433661201	0.665015244926729	1
81158	chr19	46346086	46390975	+	PPP5C	19	-8.47128106958195	0.274246281337368	-0.268079236084966	-0.168593576427974	0.212728965918801	0.186526336583484	0.186526336583484	0.665823580800268	1
45982	chr10	75430623	76560168	+	LRMDA	10	-8.47126459932873	0.274229280967748	-0.268066783840643	-0.334257997428912	0.409848237275197	0.185719416807842	0.185719416807842	0.666503449061691	1
27478	chr5	150708439	150760109	-	DCTN4	5	-8.47128373641829	0.27424890053223	-0.268084232573821	-0.0754547844031048	0.188377566360259	0.185480143663881	0.185480143663881	0.666705384638151	1
35896	chr7	110962307	111562924	-	IMMP2L	7	-8.47131168403108	0.274239736923029	-0.267967060518672	0.0463962582232933	-0.232230869256839	0.184424880477309	-0.184424880477309	0.667597825218707	1
66809	chr16	2428446	2458854	+	CCNF	16	-8.47124340783627	0.274207701315814	-0.268100561529535	-0.334257609269412	0.40170148781405	0.182362164032384	0.182362164032384	0.669351044142661	1
29645	chr6	31738947	31762676	+	MSH5	6	-8.47126977381095	0.274225631761593	-0.268072882580203	-0.0291020206267008	0.134426965503211	0.179399814776843	0.179399814776843	0.671889538335474	1
43941	chr9	136440096	136484759	-	SEC16A	9	-8.47123162516451	0.274275120091605	-0.268039114223135	-0.217450676277526	0.139381693072209	0.178853440058447	0.178853440058447	0.67236043311602	1
3213	chr1	70852352	71048788	-	PTGER3	1	-8.47126494237306	0.274251983734024	-0.268059351412261	-0.334280357150845	0.302132434555622	0.177543638736097	0.177543638736097	0.673492752461649	1
74141	chr17	61679138	61864528	-	BRIP1	17	-8.47132311390463	0.274184117833927	-0.267885188855483	0.0974708259119201	-0.0939825059357308	0.175779850815161	-0.175779850815161	0.675025339287341	1
71107	chr17	7591229	7615897	-	FXR2	17	-8.47128170597269	0.274269053732114	-0.268031727831721	-0.334280663549279	0.287989056564407	0.175697782691714	0.175697782691714	0.675096869501289	1
85120	chr20	63980131	64033100	+	PRPF6	20	-8.47136077184503	0.274293228835131	-0.267940339873596	0.0713379400697465	-0.264115296080723	0.173806326976774	-0.173806326976774	0.676750924562781	1
36298	chr7	129610719	129757076	+	NRF1	7	-8.47136632527635	0.274217785876275	-0.267908670681133	0.301001571610999	-0.262118154553719	0.173164532148803	-0.173164532148803	0.677314566245207	1
27988	chr5	173887348	173961980	+	CPEB4	5	-8.47130143420283	0.274260868977354	-0.26802042497086	-0.0256026475161082	-0.208170027457886	0.169984018772084	-0.169984018772084	0.680126011090528	1
57242	chr12	120503278	120530158	-	COQ5	12	-8.4713027788411	0.274252342340326	-0.268002919159322	-0.0162292762854825	-0.217542952638121	0.169453243739554	-0.169453243739554	0.680598185023585	1
54811	chr12	50763100	50821162	+	ATF1	12	-8.47125976754481	0.274246714261449	-0.268055061603693	-0.334280262506514	0.303294201027846	0.168832100102009	0.168832100102009	0.681151849748144	1
57311	chr12	121308357	121332391	-	ANAPC5	12	-8.47125976754499	0.274246714261461	-0.268055061603629	-0.334280262506348	0.303294201027726	0.168832079929416	0.168832079929416	0.681151867748573	1
70331	chr16	89300765	89340970	-	ANKRD11	16	-8.47132786244245	0.274244455084779	-0.26795576410076	0.104141614176359	-0.166875520187356	0.166882386634825	-0.166882386634825	0.68289752369295	1
16996	chr3	71197881	71584939	-	FOXP1	3	-8.47127391621414	0.27423899654178	-0.26806968991511	-0.168589868316275	0.197538373146852	0.166517908019159	0.166517908019159	0.683225177880307	1
29869	chr6	33390822	33409896	+	KIFC1	6	-8.47129675611692	0.274178607412946	-0.267998724616305	0.0644784310734796	0.0908028186315368	0.163913171945751	0.163913171945751	0.685579012903081	1
12783	chr2	175072249	175169206	-	ATF2	2	-8.47129738365146	0.274268512179899	-0.268075829415153	-0.135343587473472	0.155482859884508	0.163764787146647	0.163764787146647	0.685713758223594	1
2396	chr1	44850521	44987595	-	EIF2B3	1	-8.47123887387606	0.27413510738718	-0.268283081381683	0.176767549896052	0.179856438585173	0.161179280123179	0.161179280123179	0.688073095150718	1
23449	chr4	159102012	159360174	+	RAPGEF2	4	-8.47131570993656	0.274247343989678	-0.267980514370545	0.0713387630067277	-0.305110730426339	0.159012840969808	-0.159012840969808	0.690067000750038	1
70597	chr17	2416048	2512888	-	METTL16	17	-8.47131570993558	0.274247343989395	-0.267980514371253	0.0713387630060339	-0.305110730425497	0.159012829830317	-0.159012829830317	0.690067011042757	1
46915	chr10	103594026	103856543	-	SH3PXD2A	10	-8.47131570993706	0.274247343989586	-0.26798051436994	0.0713387630073207	-0.305110730426891	0.159012827534752	-0.159012827534752	0.690067013163824	1
40029	chr8	115413813	115621070	-	TRPS1	8	-8.47126315327632	0.274227808443947	-0.268069183495041	-0.3342579709575	0.377456548998988	0.158673404464935	0.158673404464935	0.690380829067042	1
55994	chr12	75563201	75985015	-	AC078923.1	12	-8.47126514098098	0.274229832529581	-0.268075027810349	-0.334258007338413	0.377317478067451	0.158661295557977	0.158661295557977	0.690392031621057	1
17627	chr3	114314500	115148271	-	ZBTB20	3	-8.47126757185544	0.274259823957285	-0.267984720825214	-0.0597275483357919	-0.126142406919231	0.158613196676015	-0.158613196676015	0.690436535188662	1
84253	chr20	44965478	45079948	+	STK4	20	-8.47126624981777	0.2742309617221	-0.268061235393429	-0.334258027694214	0.37639770590934	0.156853671429417	0.156853671429417	0.692069941350754	1
40723	chr8	143437658	143542447	-	ZC3H3	8	-8.47126527983708	0.274229973936619	-0.26805836034345	-0.334258009889424	0.376467415412501	0.15682290490804	0.15682290490804	0.692098596680707	1
1045	chr1	20941241	21175737	-	EIF4G3	1	-8.47121975547428	0.274283246523491	-0.268143962771518	-0.228108681264231	0.149604864981135	0.155953441146266	0.155953441146266	0.692909745994198	1
324	chr1	3812085	3858211	-	CEP104	1	-8.47127209294096	0.2742369117305	-0.268055518338682	-0.334258134579424	0.377445846110274	0.155285762109997	0.155285762109997	0.693534420191401	1
66981	chr16	3100716	3135873	-	ZNF213-AS1	16	-8.47127209294086	0.274236911730478	-0.268055518338683	-0.334258134579502	0.377445846110337	0.155285753869975	0.155285753869975	0.693534427910254	1
6700	chr1	193121030	193254815	+	CDC73	1	-8.47138047001731	0.27433164181784	-0.267899515657932	-0.0291413786897176	-0.16969780306082	0.15352742711184	-0.15352742711184	0.695186959325881	1
23390	chr4	156760453	156972799	-	PDGFC	4	-8.47129079017202	0.274253759449671	-0.268017593769705	-0.0291174939756729	-0.204654809086624	0.152473065794766	-0.152473065794766	0.696183122765262	1
57871	chr12	133129983	133202369	+	AC026786.1	12	-8.47129574110162	0.27425886496692	-0.268071311046965	-0.0660794904582552	0.178991849507695	0.151841913422686	0.151841913422686	0.696781337763556	1
11379	chr2	109542798	109614966	-	SEPTIN10	2	-8.47130104438974	0.274241774928513	-0.26798156299536	0.00676912068202697	-0.192603541677201	0.150916223650711	-0.150916223650711	0.697661315393935	1
3242	chr1	71402943	72101930	-	NEGR1	1	-8.47132059584509	0.274286437115243	-0.267990147915652	-0.0754674473534568	-0.178962034581999	0.147914572949958	-0.147914572949958	0.70053628635321	1
66638	chr16	1631258	1686715	+	AL031708.1	16	-8.47118370092913	0.27407013914782	-0.268167700799008	0.0985944529773542	0.0794071951056535	0.146696157109545	0.146696157109545	0.701712836365966	1
47468	chr10	126012380	126389455	-	ADAM12	10	-8.47127675976142	0.274274720075986	-0.268102355240478	-0.109312494455979	0.111784659233747	0.14517969575536	0.14517969575536	0.703185043533055	1
83975	chr20	36996348	37096997	-	RBL1	20	-8.47127472378198	0.27423959069181	-0.268055685033677	-0.3342581826997	0.364063913270836	0.144841392186208	0.144841392186208	0.703514674721798	1
61744	chr14	74762315	74837318	+	YLPM1	14	-8.47132013174744	0.274229723785183	-0.267970566123868	0.178145451857747	-0.181988190665928	0.144786233489867	-0.144786233489867	0.703568461204753	1
16092	chr3	47585268	47782893	-	SMARCC1	3	-8.47134671745634	0.274313469939431	-0.267965598374829	-0.0262702560767166	-0.080390240360522	0.144647014662041	-0.144647014662041	0.703704268789449	1
8206	chr1	243255040	243500091	+	SDCCAG8	1	-8.4712865511859	0.274251863621961	-0.268064051511541	-0.168596417910579	0.189056785238062	0.144447531281912	0.144447531281912	0.703898994734368	1
36163	chr7	124822385	124930825	-	POT1	7	-8.47128658790841	0.274270353635008	-0.268053117575468	-0.204513630921708	0.172643179076501	0.14288477881928	0.14288477881928	0.705429828683218	1
72955	chr17	42199176	42277391	-	STAT5B	17	-8.47129382795849	0.274323309363356	-0.268132529868842	-0.157601732954144	0.103191961543016	0.142850669442851	0.142850669442851	0.705463347868277	1
26498	chr5	131423920	131636236	-	RAPGEF6	5	-8.47135529119057	0.273992396079277	-0.267490650551145	0.297228723684074	-0.258548971045571	0.141457431840536	-0.141457431840536	0.706836405320091	1
16840	chr3	63862866	64003462	+	ATXN7	3	-8.47128338234819	0.274270760685344	-0.268018899080651	-0.334280694127032	0.260636112740939	0.140676628223446	0.140676628223446	0.707609276765594	1
3014	chr1	63440772	63524194	-	ITGB3BP	1	-8.4712982322913	0.274257982838123	-0.268018156598064	-0.0357647583414921	-0.198007765635434	0.140087188789039	-0.140087188789039	0.708194350229687	1
25592	chr5	79976715	79992262	-	MTX3	5	-8.47131946319164	0.274228815567775	-0.268011037927122	0.359141731598581	-0.283551354177406	0.139439674163441	-0.139439674163441	0.708838688530631	1
60639	chr14	35538351	35810226	-	RALGAPA1	14	-8.4712699893506	0.274234769618841	-0.268050848346831	-0.334258096058093	0.353528203267658	0.138254057310405	0.138254057310405	0.71002292181477	1
19376	chr3	182792503	182921629	+	ATP11B	3	-8.47128642853981	0.274251738694364	-0.268060987572632	-0.16859635430604	0.182807528451282	0.137552979176689	0.137552979176689	0.710725903210012	1
51235	chr11	75978525	76142651	+	UVRAG	11	-8.47128616064262	0.274269918499139	-0.268062204148117	-0.204513459450951	0.172355625793276	0.137215225411637	0.137215225411637	0.711065301410959	1
83182	chr20	9068053	9480813	+	PLCB4	20	-8.47125616631291	0.274259319997813	-0.268087689850639	-0.228059538846749	0.206726410844595	0.136032397414965	0.136032397414965	0.71225764685169	1
66083	chr15	92882412	92927330	+	AC013394.1	15	-8.47142854422935	0.274216559497706	-0.267889382676818	0.445218953936725	0.287074883049717	0.135902084271947	0.135902084271947	0.712389368223688	1
1688	chr1	32107055	32176563	+	KPNA6	1	-8.47138865730526	0.274265286344934	-0.268043426572917	0.359174455037458	-0.209951062128027	0.134175837054499	-0.134175837054499	0.714141079829067	1
67963	chr16	28097978	28212550	-	XPO6	16	-8.47129177379846	0.274271974532611	-0.268051134752633	-0.0481594729362862	-0.185613782904262	0.13416616226823	-0.13416616226823	0.714150933254975	1
34176	chr7	44379118	44491658	-	NUDCD3	7	-8.47130708444764	0.274216210192633	-0.268052778942838	0.359141958229719	-0.274453487989813	0.134148282406386	-0.134148282406386	0.714169144319167	1
43402	chr9	128202378	128254055	+	DNM1	9	-8.47127762144189	0.274242541328665	-0.268046369787366	-0.334258235676663	0.354405610057477	0.133966766348749	0.133966766348749	0.714354100702471	1
90754	chrX	123600568	123734052	-	THOC2	23	-8.47127762144102	0.274242541328303	-0.268046369787309	-0.334258235677148	0.354405610057987	0.133966765042715	0.133966765042715	0.71435410203377	1
32768	chr6	163413642	163570145	+	QKI	6	-8.47127839917771	0.274243333335563	-0.268054902386538	-0.334258249947702	0.348867719362861	0.133660943123687	0.133660943123687	0.714666041915915	1
34149	chr7	44114680	44124559	-	POLD2	7	-8.47127631765173	0.27424121372179	-0.26805002173635	-0.334258211859921	0.347982203747377	0.132999291126907	0.132999291126907	0.715342317427865	1
35349	chr7	99027437	99145019	-	SMURF1	7	-8.47127620530525	0.274241099375091	-0.268048816380369	-0.334258209859709	0.347472155445299	0.132515532830439	0.132515532830439	0.715837974600024	1
44628	chr10	17643150	17716824	+	STAM	10	-8.47129945874804	0.274285723758672	-0.268078545193066	-0.1575618044562	0.127251102015777	0.132032393416011	0.132032393416011	0.716334021367013	1
6916	chr1	202347698	202592702	+	PPP1R12B	1	-8.47127612374463	0.274241016326722	-0.268047671051107	-0.334258208371932	0.346940574694365	0.13201238221518	0.13201238221518	0.716354589322692	1
