chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr1	32650207	32686211	+	RBBP4	1	1731	5	35999	34725	1810975724	3	36001	28513	1810981936	0	36004	11334	1810999115	0	36004	1843	1811008606	2	36002	38925	1810971524	2	36002	17635	1810992814	1.51280354188598	17.593176655937	17.593176655937	2.73568158888349e-05	9.57805920562687e-05
chr1	51789195	51879040	-	NRDC	1	2648	2	89843	34728	1810921880	4	89841	28512	1810928096	3	89842	11331	1810945277	0	89845	1843	1810954765	7	89838	38920	1810917688	4	89841	17633	1810938975	1.10918329822157	17.5587409441359	17.5587409441359	2.78567291804865e-05	9.74602042216587e-05
chr19	52904416	52924481	-	ZNF888	19	81983	2	20063	34728	1810991660	3	20062	28513	1810997875	1	20064	11333	1811015055	0	20065	1843	1811024545	1	20064	38926	1810987462	2	20063	17635	1811008753	1.80978196987954	17.5215470911935	17.5215470911935	2.84070016831617e-05	9.92846914647156e-05
chr22	45162924	45188017	+	NUP50	22	88133	4	25089	34726	1810986634	1	25092	28515	1810992845	1	25092	11333	1811010027	0	25093	1843	1811019517	3	25090	38924	1810982436	1	25092	17636	1811003724	1.69152609918253	17.5142951877788	17.5142951877788	2.85155574296647e-05	9.96352559452713e-05
chr13	44432142	44577330	-	TSC22D1	13	58500	5	145183	34725	1810866540	4	145184	28512	1810872753	0	145188	11334	1810889931	0	145188	1843	1810899422	13	145175	38914	1810862351	5	145183	17632	1810883633	0.929359739180958	17.5026259412989	17.5026259412989	2.86911134330659e-05	0.000100205155898733
chr3	130849594	131003150	+	ATP2C1	3	18136	5	153551	34725	1810858172	8	153548	28508	1810864389	2	153554	11332	1810881565	0	153556	1843	1810891054	12	153544	38915	1810853982	1	153555	17636	1810875261	0.909693749565777	17.4886722476222	17.4886722476222	2.89024639339441e-05	0.000100899521287037
chr9	125260828	125309300	+	GAPVD1	9	43235	2	48470	34728	1810963253	6	48466	28510	1810969471	0	48472	11334	1810986647	0	48472	1843	1810996138	5	48467	38922	1810959059	1	48471	17636	1810980345	1.36959792142729	17.4653646443039	17.4653646443039	2.92589893037265e-05	0.000102070371008405
chr2	213007171	213152603	-	IKZF2	2	13721	6	145426	34724	1810866297	7	145425	28509	1810872512	1	145431	11333	1810889688	0	145432	1843	1810899178	10	145422	38917	1810862104	3	145429	17634	1810883387	0.92768037792282	17.4477790007368	17.4477790007368	2.95309110983633e-05	0.000102974338180081
chr17	64477784	64498054	-	POLG2	17	74336	1	20269	34729	1810991454	3	20267	28513	1810997670	0	20270	11334	1811014849	0	20270	1843	1811024340	3	20267	38924	1810987259	2	20268	17635	1811008548	1.79961606465966	17.3686751015484	17.3686751015484	3.07858253510984e-05	0.00010721087080296
chr2	68466584	68580162	+	APLF	2	10282	7	113571	34723	1810898152	4	113574	28512	1810904363	2	113576	11332	1810921543	0	113578	1843	1810931032	9	113569	38918	1810893957	1	113577	17636	1810915239	1.01454713398014	17.345265801996	17.345265801996	3.11673706152593e-05	0.000108508290718792
chr1	169921325	170075588	-	KIFAP3	1	6187	7	154256	34723	1810857467	3	154260	28513	1810863677	5	154258	11329	1810880861	0	154263	1843	1810890347	10	154253	38917	1810853273	3	154260	17634	1810874556	0.905099588714489	17.335242643021	17.335242643021	3.1332186514299e-05	0.000109019211875088
chr2	29112995	29181923	+	CLIP4	2	9298	6	68922	34724	1810942801	3	68925	28513	1810949012	2	68926	11332	1810966193	0	68928	1843	1810975682	2	68926	38925	1810938600	4	68924	17633	1810959892	1.21168126313691	17.3173878947273	17.3173878947273	3.16279542239561e-05	0.000109984923920956
chr4	139300587	139391368	+	NAA15	4	22961	5	90776	34725	1810920947	7	90774	28509	1810927163	1	90780	11333	1810944339	0	90781	1843	1810953829	4	90777	38923	1810916749	3	90778	17634	1810938038	1.09881830952839	17.2816222752444	17.2816222752444	3.22288867248277e-05	0.000111881271183931
chr8	99012265	99209787	+	VPS13B	8	39712	6	197516	34724	1810814207	8	197514	28508	1810820423	4	197518	11330	1810837601	0	197522	1843	1810847088	9	197513	38918	1810810013	6	197516	17631	1810831300	0.82222266703636	17.2677562558092	17.2677562558092	3.24649381436837e-05	0.000112652122239307
chr6	32041153	32110332	-	TNXB	6	29711	4	69175	34726	1810942548	3	69176	28513	1810948761	0	69179	11334	1810965940	0	69179	1843	1810975431	7	69172	38920	1810938354	3	69176	17634	1810959640	1.20804609294448	17.2306573754177	17.2306573754177	3.31050791478882e-05	0.00011472499367685
chr2	58045714	58159784	+	VRK2	2	10000	7	114063	34723	1810897660	5	114065	28511	1810903872	1	114069	11333	1810921050	0	114070	1843	1810930540	5	114065	38922	1810893461	5	114065	17632	1810914751	1.01022423228522	17.2186771873385	17.2186771873385	3.33144952326947e-05	0.000115417588305091
chr6	31958174	31969751	+	SKIV2L	6	29695	0	11577	34730	1811000146	1	11576	28515	1811006361	1	11576	11333	1811023543	0	11577	1843	1811033033	4	11573	38923	1810995953	1	11576	17636	1811017240	2.10844256495868	17.2172878533602	17.2172878533602	3.3338867066246e-05	0.0001154854528619
chr16	9090643	9121635	+	C16orf72	16	67281	3	30989	34727	1810980734	4	30988	28512	1810986949	0	30992	11334	1811004127	0	30992	1843	1811013618	3	30989	38924	1810976537	1	30991	17636	1810997825	1.575692332326	17.2152202376165	17.2152202376165	3.33751705682284e-05	0.000115578043344708
chr1	145933422	145959017	-	LIX1L	1	4594	3	25592	34727	1810986131	1	25594	28515	1810992343	1	25594	11333	1811009525	0	25595	1843	1811019015	4	25591	38923	1810981935	1	25594	17636	1811003222	1.671716285664	17.191841264721	17.191841264721	3.37884371111041e-05	0.000116925329742081
chr19	2997638	3046788	-	TLE2	19	77768	2	49148	34728	1810962575	4	49146	28512	1810968791	2	49148	11332	1810985971	0	49150	1843	1810995460	4	49146	38923	1810958380	2	49148	17635	1810979668	1.35570627849143	17.175984993577	17.175984993577	3.40716493725246e-05	0.000117804081691284
chr6	41797644	41896361	-	USP49	6	30258	6	98711	34724	1810913012	4	98713	28512	1810919224	1	98716	11333	1810936403	0	98717	1843	1810945893	9	98708	38918	1810908818	1	98716	17636	1810930100	1.06380305815147	17.1738638468087	17.1738638468087	3.41097161348225e-05	0.000117918812479833
chr6	26401249	26412920	+	BTN3A1	6	29154	1	11670	34729	1811000053	1	11670	28515	1811006267	0	11671	11334	1811023448	0	11671	1843	1811032939	4	11667	38923	1810995859	1	11670	17636	1811017146	2.10035485512989	17.1178708835505	17.1178708835505	3.51301902147272e-05	0.000121238323691306
chr1	27725027	27761964	+	FAM76A	1	1461	6	36931	34724	1810974792	2	36935	28514	1810981002	0	36937	11334	1810998182	0	36937	1843	1811007673	3	36934	38924	1810970592	1	36936	17636	1810991880	1.48721776124378	17.1161605198868	17.1161605198868	3.51618400741272e-05	0.000121330208196331
chr15	59659145	59690320	-	BNIP2	15	64669	0	31175	34730	1810980548	5	31170	28511	1810986767	0	31175	11334	1811003944	1	31174	1842	1811013436	3	31172	38924	1810976354	2	31173	17635	1810997643	1.56980446246342	17.1125674499199	17.1125674499199	3.5228422329725e-05	0.000121525221992982
chr5	173055351	173139284	+	CREBRF	5	27957	6	83927	34724	1810927796	6	83927	28510	1810934010	1	83932	11333	1810951187	1	83932	1842	1810960678	3	83930	38924	1810923596	2	83931	17635	1810944885	1.1259535428694	17.1096690599807	17.1096690599807	3.52822239813033e-05	0.000121693430829227
chr13	48975608	49209778	+	FNDC3A	13	58649	9	234161	34721	1810777562	6	234164	28510	1810783773	3	234167	11331	1810800952	0	234170	1843	1810810440	12	234158	38915	1810773368	7	234163	17630	1810794653	0.76644382029305	17.0986114395782	17.0986114395782	3.54882418440727e-05	0.000122299187993619
chr11	2988862	2991344	+	AC131971.1	11	47984	0	2482	34730	1811009241	2	2480	28514	1811015457	0	2482	11334	1811032637	0	2482	1843	1811042128	2	2480	38925	1811005046	0	2482	17637	1811026334	3.08895035446682	17.0748103801161	17.0748103801161	3.59357983528152e-05	0.000123823878326013
chr16	30739666	30751381	+	AC106886.2	16	68306	1	11714	34729	1811000009	2	11713	28514	1811006224	1	11714	11333	1811023405	0	11715	1843	1811032895	3	11712	38924	1810995814	0	11715	17637	1811017101	2.09659147649515	17.0716477506794	17.0716477506794	3.59956941027306e-05	0.000124012562559408
chr18	9103081	9134345	+	NDUFV2	18	75807	4	31260	34726	1810980463	3	31261	28513	1810986676	0	31264	11334	1811003855	0	31264	1843	1811013346	3	31261	38924	1810976265	1	31263	17636	1810997553	1.56695344435741	17.0629204218276	17.0629204218276	3.61614984588643e-05	0.000124548248044339
chr11	65878850	65883741	+	CTSW	11	50516	2	4889	34728	1811006834	1	4890	28515	1811013047	0	4891	11334	1811030228	0	4891	1843	1811039719	1	4890	38926	1811002636	1	4890	17636	1811023926	2.6336594745507	17.0537736527622	17.0537736527622	3.63360954438452e-05	0.00012513174845189
chr6	33193587	33201614	-	RXRB	6	29829	1	8026	34729	1811003697	2	8025	28514	1811009912	0	8027	11334	1811027092	0	8027	1843	1811036583	2	8025	38925	1810999501	1	8026	17636	1811020790	2.32052213785235	17.0240413979627	17.0240413979627	3.69095114225448e-05	0.000126961567714193
chr17	7687476	7703502	+	WRAP53	17	71145	3	16023	34727	1810995700	1	16025	28515	1811001912	1	16025	11333	1811019094	0	16026	1843	1811028584	1	16025	38926	1810991501	2	16024	17635	1811012792	1.91676757038587	17.0207020286471	17.0207020286471	3.69744800194916e-05	0.000127133237550235
chr1	201828156	201884291	+	IPO9	1	6889	6	56129	34724	1810955594	1	56134	28515	1810961803	2	56133	11332	1810978986	0	56135	1843	1810988475	4	56131	38923	1810951395	2	56133	17635	1810972683	1.29181691000465	16.9963612840511	16.9963612840511	3.74515233356743e-05	0.00012867931968358
chr10	96518109	96588012	-	TM9SF3	10	46559	1	69902	34729	1810941821	5	69898	28511	1810948039	0	69903	11334	1810965216	0	69903	1843	1810974707	9	69894	38918	1810937632	2	69901	17635	1810958915	1.19763400610909	16.9829875063151	16.9829875063151	3.77162585003532e-05	0.000129515196306717
chr11	65773897	65781976	-	AP5B1	11	50497	2	8077	34728	1811003646	1	8078	28515	1811009859	0	8079	11334	1811027040	0	8079	1843	1811036531	0	8079	38927	1810999447	3	8076	17634	1811020740	2.31406397986708	16.9541847836226	16.9541847836226	3.82928169621044e-05	0.000131420294631563
chr17	76470895	76502407	-	RHBDF2	17	74904	3	31509	34727	1810980214	4	31508	28512	1810986429	0	31512	11334	1811003607	0	31512	1843	1811013098	4	31508	38923	1810976018	0	31512	17637	1810997304	1.55905164651527	16.9255090337247	16.9255090337247	3.88756354084974e-05	0.000133344699716261
chr19	36638652	36659563	-	ZNF461	19	80152	2	20909	34728	1810990814	2	20909	28514	1810997028	0	20911	11334	1811014208	0	20911	1843	1811023699	3	20908	38924	1810986618	2	20909	17635	1811007907	1.76847982876785	16.9023863500915	16.9023863500915	3.93520789746527e-05	0.00013486395951228
chr17	28614881	28646454	-	KIAA0100	17	71986	2	31571	34728	1810980152	3	31570	28513	1810986367	1	31572	11333	1811003547	0	31573	1843	1811013037	3	31570	38924	1810975956	2	31571	17635	1810997245	1.55711759058677	16.8919172505848	16.8919172505848	3.95697212747237e-05	0.000135590597566978
chr20	63864242	63890424	+	TPD52L2	20	85098	2	26180	34728	1810985543	4	26178	28512	1810991759	1	26181	11333	1811008938	0	26182	1843	1811018428	3	26179	38924	1810981347	0	26182	17637	1811002634	1.64903921622013	16.8245245194994	16.8245245194994	4.10000119280829e-05	0.000140312443372308
chr19	40770647	40796943	+	MIA-RAB4B	19	80573	3	26293	34727	1810985430	3	26293	28513	1810991644	1	26295	11333	1811008824	0	26296	1843	1811018314	2	26294	38925	1810981232	1	26295	17636	1811002521	1.64469416436456	16.7543679876253	16.7543679876253	4.25442107467866e-05	0.000145144471424391
chr17	12019876	12143828	+	MAP2K4	17	71369	5	123947	34725	1810887776	5	123947	28511	1810893990	0	123952	11334	1810911167	0	123952	1843	1810920658	9	123943	38918	1810883583	5	123947	17632	1810904869	0.969702337543037	16.7451169807464	16.7451169807464	4.27521493262528e-05	0.000145771486136569
chr19	14824250	14836285	-	OR7A5	19	78882	1	12034	34729	1810999689	2	12033	28514	1811005904	0	12035	11334	1811023084	0	12035	1843	1811032575	2	12033	38925	1810995493	2	12033	17635	1811016783	2.0696393750562	16.741335099563	16.741335099563	4.28374501274531e-05	0.00014602109217524
chr6	33291653	33299942	-	RGL2	6	29855	3	8286	34727	1811003437	1	8288	28515	1811009649	1	8288	11333	1811026831	0	8289	1843	1811036321	1	8288	38926	1810999238	0	8289	17637	1811020527	2.2883991660517	16.6770714819431	16.6770714819431	4.43133642581417e-05	0.000150860387288293
chr16	28904827	28926196	-	RABEP2	16	68047	3	21366	34727	1810990357	2	21367	28514	1810996570	0	21369	11334	1811013750	0	21369	1843	1811023241	2	21367	38925	1810986159	2	21367	17635	1811007449	1.74681193997141	16.5796431023628	16.5796431023628	4.66490668137309e-05	0.000158387718907428
chr7	143406812	143523449	+	EPHA1-AS1	7	36804	4	116633	34726	1810895090	3	116634	28513	1810901303	3	116634	11331	1810918485	0	116637	1843	1810927973	8	116629	38919	1810890897	5	116632	17632	1810912184	0.987967744970858	16.571919831913	16.571919831913	4.68394328186905e-05	0.00015898935273084
chr11	76349955	76382132	-	THAP12	11	51242	3	32174	34727	1810979549	2	32175	28514	1810985762	2	32175	11332	1811002944	0	32177	1843	1811012433	3	32174	38924	1810975352	1	32176	17636	1810996640	1.53816646625282	16.5637147882953	16.5637147882953	4.70425295054922e-05	0.000159656287936548
chr16	1576715	1579371	-	Z97633.1	16	66632	1	2655	34729	1811009068	2	2654	28514	1811015283	1	2655	11333	1811032464	0	2656	1843	1811041954	0	2656	38927	1811004870	0	2656	17637	1811026160	3.02117426960752	16.5582336289808	16.5582336289808	4.71786958716747e-05	0.000160050924986049
chr1	112541789	112620189	-	ST7L	1	4231	1	78399	34729	1810933324	5	78395	28511	1810939542	2	78398	11332	1810956721	0	78400	1843	1810966210	7	78393	38920	1810929133	3	78397	17634	1810950419	1.14007738344153	16.553901146166	16.553901146166	4.72866064608057e-05	0.000160349413818777
chr16	17101768	17471960	-	XYLT1	16	67578	16	370176	34714	1810641547	11	370181	28505	1810647756	4	370188	11330	1810664931	1	370191	1842	1810674419	16	370176	38911	1810637350	3	370189	17634	1810658627	0.629403560654636	16.5513878418133	16.5513878418133	4.7349319869272e-05	0.000160539528005014
chr19	647525	664214	-	RNF126	19	77456	5	16684	34725	1810995039	0	16689	28516	1811001248	0	16689	11334	1811018430	0	16689	1843	1811027921	2	16687	38925	1810990839	1	16688	17636	1811012128	1.87622613631098	16.4694395437837	16.4694395437837	4.94406116970936e-05	0.000167067057916673
chr11	10857684	10879217	+	ZBED5-AS1	11	48504	3	21530	34727	1810990193	3	21530	28513	1810996407	1	21532	11333	1811013587	0	21533	1843	1811023077	2	21531	38925	1810985995	0	21533	17637	1811007283	1.73916588728167	16.4661070066504	16.4661070066504	4.95275950510576e-05	0.000167337567158233
chr20	34560865	34678085	-	PIGU	20	83816	8	117212	34722	1810894511	5	117215	28511	1810900722	3	117217	11331	1810917902	0	117220	1843	1810927390	4	117216	38923	1810890310	3	117217	17634	1810911599	0.982981279164439	16.4281721157022	16.4281721157022	5.05286550632755e-05	0.000170481253192807
chr19	3958453	3970828	-	DAPK3	19	77859	1	12374	34729	1810999349	1	12374	28515	1811005563	3	12372	11331	1811022747	0	12375	1843	1811032235	1	12374	38926	1810995152	1	12374	17636	1811016442	2.04177700756081	16.4012169712223	16.4012169712223	5.12523131506182e-05	0.000172826235853146
chr12	51390316	51515763	+	SLC4A8	12	54868	9	125438	34721	1810886285	7	125440	28509	1810892497	2	125445	11332	1810909674	0	125447	1843	1810919163	5	125442	38922	1810882084	1	125446	17636	1810903370	0.957712121318682	16.389174291864	16.389174291864	5.15789793010812e-05	0.00017378214851316
chr11	2776574	2848293	+	KCNQ1	11	47963	4	71715	34726	1810940008	2	71717	28514	1810946220	1	71718	11333	1810963401	0	71719	1843	1810972891	6	71713	38921	1810935813	4	71715	17633	1810957101	1.17198473073499	16.3776428196579	16.3776428196579	5.18937406573938e-05	0.000174818260699333
chr6	31863191	31879997	-	SLC44A4	6	29671	1	16805	34729	1810994918	0	16806	28516	1811001131	2	16804	11332	1811018315	0	16806	1843	1811027804	3	16803	38924	1810990723	2	16804	17635	1811012012	1.86923931030535	16.374839419499	16.374839419499	5.19705532655568e-05	0.000175052600173494
chr19	48454573	48466980	+	KCNJ14	19	81341	2	12405	34728	1810999318	2	12405	28514	1811005532	0	12407	11334	1811022712	0	12407	1843	1811032203	2	12405	38925	1810995121	1	12406	17636	1811016410	2.0391942002448	16.3697596061975	16.3697596061975	5.21100305365119e-05	0.000175497918436817
chr11	72685068	72794599	-	ARAP1	11	51026	6	109525	34724	1810902198	7	109524	28509	1810908413	3	109528	11331	1810925591	0	109531	1843	1810935079	3	109528	38924	1810897998	3	109528	17634	1810919288	1.00637199355746	16.3624580977485	16.3624580977485	5.23111688623956e-05	0.000176150747700653
chr17	39636140	39663094	+	STARD3	17	72650	2	26952	34728	1810984771	0	26954	28516	1810990983	0	26954	11334	1811008165	1	26953	1842	1811017657	2	26952	38925	1810980574	5	26949	17632	1811001867	1.61997721867211	16.3566854498349	16.3566854498349	5.2470743353128e-05	0.000176612086891554
chr14	22438006	22439015	+	TRDD2	14	59980	0	1009	34730	1811010714	2	1007	28514	1811016930	0	1009	11334	1811034110	0	1009	1843	1811043601	1	1008	38926	1811006518	0	1009	17637	1811027807	3.7016173111588	16.3561797193252	16.3561797193252	5.24847466636391e-05	0.000176612086891554
chr11	67461709	67470251	-	TMEM134	11	50732	1	8541	34729	1811003182	1	8541	28515	1811009396	2	8540	11332	1811026579	0	8542	1843	1811036068	2	8540	38925	1810998986	0	8542	17637	1811020274	2.25832924183111	16.353411628399	16.353411628399	5.25614596940116e-05	0.000176845580107611
chr16	31179150	31191575	+	FUS	16	68385	4	12421	34726	1810999302	1	12424	28515	1811005513	1	12424	11333	1811022695	0	12425	1843	1811032185	1	12424	38926	1810995102	0	12425	17637	1811016391	2.03774429257787	16.3521055742167	16.3521055742167	5.25976939496076e-05	0.00017694283443212
chr17	7857002	7862282	+	CYB5D1	17	71162	2	5278	34728	1811006445	1	5279	28515	1811012658	1	5279	11333	1811029840	0	5280	1843	1811039330	0	5280	38927	1811002246	1	5279	17636	1811023537	2.55711607440247	16.3455391516909	16.3455391516909	5.27802491482321e-05	0.000177532228397174
chr19	4006735	4039386	+	PIAS4	19	77863	5	32646	34725	1810979077	1	32650	28515	1810985287	2	32649	11332	1811002470	0	32651	1843	1811011959	2	32649	38925	1810974877	1	32650	17636	1810996166	1.52354171915399	16.3115938864648	16.3115938864648	5.37341823920734e-05	0.000180439235003369
chr4	105145785	105279803	+	TET2	4	22292	8	134010	34722	1810877713	5	134013	28511	1810883924	2	134016	11332	1810901103	0	134018	1843	1810910592	8	134010	38919	1810873516	2	134016	17635	1810894800	0.932445265252837	16.2997239655815	16.2997239655815	5.40718275984231e-05	0.000181522553606275
chr17	30830965	30895869	+	ATAD5	17	72168	7	64897	34723	1810946826	4	64900	28512	1810953037	1	64903	11333	1810970216	0	64904	1843	1810979706	3	64901	38924	1810942625	1	64903	17636	1810963913	1.21120454760522	16.2880651219748	16.2880651219748	5.44055455312664e-05	0.000182566711786921
chr10	48400647	48439360	+	MAPK8	10	45328	3	38710	34727	1810973013	5	38708	28511	1810979229	0	38713	11334	1810996406	1	38712	1842	1811005898	3	38710	38924	1810968816	0	38713	17637	1810990103	1.44025233388973	16.2498596073128	16.2498596073128	5.55137078849244e-05	0.000186181825694348
