chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr3	49469295	49534492	+	DAG1	3	16296	4	65193	5816	1810975440	1	65196	4066	1810977190	1	65196	2294	1810978962	0	65197	1255	1810980001	2	65195	13953	1810967303	0	65197	7261	1810973995	0	65197	14529	1810966727	2.07742416707651	7.85080841928721	7.85080841928721	0.00507979873208897	0.0926668866797785
chr19	49156814	49211680	+	TRPM4	19	81456	3	54863	5817	1810985770	0	54866	4067	1810987520	3	54863	2292	1810989295	0	54866	1255	1810990332	0	54866	13955	1810977632	1	54865	7260	1810984327	1	54865	14528	1810977059	2.0774275941708	7.85080625652336	7.85080625652336	0.00507980480897174	0.0926668866797785
chr6	31619719	31637771	+	PRRC2A	6	29591	3	18049	5817	1811022584	2	18050	4065	1811024336	1	18051	2294	1811026107	0	18052	1255	1811027146	2	18050	13953	1811014448	0	18052	7261	1811021140	0	18052	14529	1811013872	2.0774716379525	7.8507764164824	7.8507764164824	0.00507988865356945	0.0926668866797785
chr16	53478956	53482550	-	AC007342.6	16	68738	0	3594	5820	1811037039	1	3593	4066	1811038793	1	3593	2294	1811040565	1	3593	1254	1811041605	0	3594	13955	1811028904	0	3594	7261	1811035598	0	3594	14529	1811028330	13.6625913737097	7.78584357700311	7.78584357700311	0.00526571978110113	0.0926668866797785
chr14	22828894	22834717	+	MRPL52	14	60074	0	5823	5820	1811034810	1	5822	4066	1811036564	1	5822	2294	1811038336	1	5822	1254	1811039376	0	5823	13955	1811026675	0	5823	7261	1811033369	0	5823	14529	1811026101	13.6623524101868	7.78574205376208	7.78574205376208	0.00526601569181506	0.0926668866797785
chr19	51745171	51752893	-	FPR1	19	81845	2	7720	5818	1811032913	1	7721	4066	1811034665	0	7722	2295	1811036436	0	7722	1255	1811037476	0	7722	13955	1811024776	0	7722	7261	1811031470	0	7722	14529	1811024202	13.6622576562194	7.78570500295609	7.78570500295609	0.00526612368835799	0.0926668866797785
chr5	177487896	177498583	-	PDLIM7	5	28159	0	10687	5820	1811029946	1	10686	4066	1811031700	1	10686	2294	1811033472	1	10686	1254	1811034512	0	10687	13955	1811021811	0	10687	7261	1811028505	0	10687	14529	1811021237	13.6621770435965	7.78566861175932	7.78566861175932	0.00526622976445468	0.0926668866797785
chr5	177425744	177436685	+	GRK6	5	28142	0	10941	5820	1811029692	1	10940	4066	1811031446	1	10940	2294	1811033218	1	10940	1254	1811034258	0	10941	13955	1811021557	0	10941	7261	1811028251	0	10941	14529	1811020983	13.6621721692409	7.78566790209152	7.78566790209152	0.00526623183307518	0.0926668866797785
chr6	159778984	159790572	-	TCP1	6	32691	1	11587	5819	1811029046	2	11586	4065	1811030800	0	11588	2295	1811032570	0	11588	1255	1811033610	0	11588	13955	1811020910	0	11588	7261	1811027604	0	11588	14529	1811020336	13.6621607126046	7.78566419146955	7.78566419146955	0.00526624264923237	0.0926668866797785
chr3	48599001	48610646	-	UQCRC1	3	16174	1	11644	5819	1811028989	2	11643	4065	1811030743	0	11645	2295	1811032513	0	11645	1255	1811033553	0	11645	13955	1811020853	0	11645	7261	1811027547	0	11645	14529	1811020279	13.6621597642547	7.78566360264085	7.78566360264085	0.00526624436562162	0.0926668866797785
chr16	569017	584109	+	PIGQ	16	66468	3	15089	5817	1811025544	0	15092	4067	1811027294	0	15092	2295	1811029066	0	15092	1255	1811030106	0	15092	13955	1811017406	0	15092	7261	1811024100	0	15092	14529	1811016832	14.6621157682796	7.78565586358309	7.78565586358309	0.00526626692441745	0.0926668866797785
chr7	101126103	101139247	+	SERPINE1	7	35600	0	13144	5820	1811027489	1	13143	4066	1811029243	1	13143	2294	1811031015	1	13143	1254	1811032055	0	13144	13955	1811019354	0	13144	7261	1811026048	0	13144	14529	1811018780	13.6621377976437	7.78565457975492	7.78565457975492	0.00526627066669361	0.0926668866797785
chr7	100306701	100322196	+	SPDYE3	7	35499	0	15495	5820	1811025138	1	15494	4066	1811026892	0	15495	2295	1811028663	2	15493	1253	1811029705	0	15495	13955	1811017003	0	15495	7261	1811023697	0	15495	14529	1811016429	14.6621118993253	7.78565373574384	7.78565373574384	0.00526627312693284	0.0926668866797785
chr9	35736865	35750228	-	GBA2	9	41666	1	13362	5819	1811027271	0	13363	4067	1811029023	1	13362	2294	1811030796	1	13362	1254	1811031836	0	13363	13955	1811019135	0	13363	7261	1811025829	0	13363	14529	1811018561	13.6621350035354	7.78565330896527	7.78565330896527	0.00526627437096605	0.0926668866797785
chrX	154531390	154547846	-	G6PD	23	91515	3	16453	5817	1811024180	0	16456	4067	1811025930	0	16456	2295	1811027702	0	16456	1255	1811028742	0	16456	13955	1811016042	0	16456	7261	1811022736	0	16456	14529	1811015468	14.6621034380378	7.78565105493181	7.78565105493181	0.00526628094133919	0.0926668866797785
chr1	46302697	46316776	+	UQCRH	1	2476	2	14077	5818	1811026556	1	14078	4066	1811028308	0	14079	2295	1811030079	0	14079	1255	1811031119	0	14079	13955	1811018419	0	14079	7261	1811025113	0	14079	14529	1811017845	13.6621264609841	7.78564974153414	7.78564974153414	0.00526628476981894	0.0926668866797785
chr16	30357101	30371494	-	TBC1D10B	16	68244	1	14392	5819	1811026241	0	14393	4067	1811027993	1	14392	2294	1811029766	1	14392	1254	1811030806	0	14393	13955	1811018105	0	14393	7261	1811024799	0	14393	14529	1811017531	13.6621229851875	7.7856468341779	7.7856468341779	0.00526629324460759	0.0926668866797785
chr3	129170101	129184910	-	CNBP	3	18079	1	14808	5819	1811025825	0	14809	4067	1811027577	1	14808	2294	1811029350	1	14808	1254	1811030390	0	14809	13955	1811017689	0	14809	7261	1811024383	0	14809	14529	1811017115	13.662118605839	7.78564523695968	7.78564523695968	0.00526629790041966	0.0926668866797785
chr11	118882891	118897787	+	CXCR5	11	52390	0	14896	5820	1811025737	1	14895	4066	1811027491	1	14895	2294	1811029263	1	14895	1254	1811030303	0	14896	13955	1811017602	0	14896	7261	1811024296	0	14896	14529	1811017028	13.6621177203047	7.78564488957636	7.78564488957636	0.00526629891302544	0.0926668866797785
chr11	65538804	65558959	-	LTBP3	11	50452	3	20152	5817	1811020481	0	20155	4067	1811022231	0	20155	2295	1811024003	0	20155	1255	1811025043	0	20155	13955	1811012343	0	20155	7261	1811019037	0	20155	14529	1811011769	14.6620784079598	7.78563961898908	7.78563961898908	0.0052663142765591	0.0926668866797785
chr2	74533252	74554084	-	LOXL3	2	10580	0	20832	5820	1811019801	0	20832	4067	1811021554	3	20829	2292	1811023329	0	20832	1255	1811024366	0	20832	13955	1811011666	0	20832	7261	1811018360	0	20832	14529	1811011092	14.6620747995132	7.7856390629895	7.7856390629895	0.00526631589727655	0.0926668866797785
chr11	118893874	118911904	-	BCL9L	11	52392	0	18030	5820	1811022603	1	18029	4066	1811024357	1	18029	2294	1811026129	1	18029	1254	1811027169	0	18030	13955	1811014468	0	18030	7261	1811021162	0	18030	14529	1811013894	13.6620915395006	7.7856337716803	7.7856337716803	0.00526633132126453	0.0926668866797785
chr3	143972080	143990599	+	DIPK2A	3	18489	2	18517	5818	1811022116	1	18518	4066	1811023868	0	18519	2295	1811025639	0	18519	1255	1811026679	0	18519	13955	1811013979	0	18519	7261	1811020673	0	18519	14529	1811013405	13.6620882485381	7.7856314026285	7.7856314026285	0.00526633822698563	0.0926668866797785
chr1	31679229	31705319	-	COL16A1	1	1656	3	26087	5817	1811014546	0	26090	4067	1811016296	0	26090	2295	1811018068	0	26090	1255	1811019108	0	26090	13955	1811006408	0	26090	7261	1811013102	0	26090	14529	1811005834	14.6620530893542	7.78562984103337	7.78562984103337	0.00526634277899774	0.0926668866797785
chr1	167916728	167937040	-	MPC2	1	6107	0	20312	5820	1811020321	2	20310	4065	1811022076	1	20311	2294	1811023847	0	20312	1255	1811024886	0	20312	13955	1811012186	0	20312	7261	1811018880	0	20312	14529	1811011612	13.6620775391819	7.78562904684804	7.78562904684804	0.00526634509403035	0.0926668866797785
chr14	24146547	24166452	+	AL136295.5	14	60272	2	19903	5818	1811020730	0	19905	4067	1811022481	1	19904	2294	1811024254	0	19905	1255	1811025293	0	19905	13955	1811012593	0	19905	7261	1811019287	0	19905	14529	1811012019	13.6620798135259	7.78562836837955	7.78562836837955	0.00526634707175167	0.0926668866797785
chr6	71308125	71329228	-	AL589935.1	6	30857	1	21102	5819	1811019531	1	21102	4066	1811021284	1	21102	2294	1811023056	0	21103	1255	1811024095	0	21103	13955	1811011395	0	21103	7261	1811018089	0	21103	14529	1811010821	13.6620734195164	7.78562582843006	7.78562582843006	0.00526635447565782	0.0926668866797785
chr5	115267638	115297268	-	CCDC112	5	26221	3	29627	5817	1811011006	0	29630	4067	1811012756	0	29630	2295	1811014528	0	29630	1255	1811015568	0	29630	13955	1811002868	0	29630	7261	1811009562	0	29630	14529	1811002294	14.6620428329938	7.78562547964975	7.78562547964975	0.00526635549234689	0.0926668866797785
chr19	1904398	1926013	+	SCAMP4	19	77669	1	21614	5819	1811019019	2	21613	4065	1811020773	0	21615	2295	1811022543	0	21615	1255	1811023583	0	21615	13955	1811010883	0	21615	7261	1811017577	0	21615	14529	1811010309	13.6620708845669	7.78562536858954	7.78562536858954	0.0052663558160857	0.0926668866797785
chr17	4996949	5028401	+	KIF1C	17	70814	3	31449	5817	1811009184	0	31452	4067	1811010934	0	31452	2295	1811012706	0	31452	1255	1811013746	0	31452	13955	1811001046	0	31452	7261	1811007740	0	31452	14529	1811000472	14.6620384398492	7.78562444564886	7.78562444564886	0.00526635850644408	0.0926668866797785
chr20	17968114	17991122	+	MGME1	20	83333	1	23007	5819	1811017626	1	23007	4066	1811019379	1	23007	2294	1811021151	0	23008	1255	1811022190	0	23008	13955	1811009490	0	23008	7261	1811016184	0	23008	14529	1811008916	13.6620646163096	7.78562275529839	7.78562275529839	0.00526636343379439	0.0926668866797785
chr9	132637862	132671401	-	DDX31	9	43694	3	33536	5817	1811007097	0	33539	4067	1811008847	0	33539	2295	1811010619	0	33539	1255	1811011659	0	33539	13955	1810998959	0	33539	7261	1811005653	0	33539	14529	1810998385	14.6620339969125	7.78562258696184	7.78562258696184	0.00526636392449353	0.0926668866797785
chr12	57055642	57079763	-	NEMP1	12	55445	1	24120	5819	1811016513	1	24120	4066	1811018266	1	24120	2294	1811020038	0	24121	1255	1811021077	0	24121	13955	1811008377	0	24121	7261	1811015071	0	24121	14529	1811007803	13.6620601153905	7.78562215366401	7.78562215366401	0.00526636518755219	0.0926668866797785
chr8	22644587	22670148	-	BIN3	8	37957	2	25559	5818	1811015074	0	25561	4067	1811016825	0	25561	2295	1811018597	1	25560	1254	1811019638	0	25561	13955	1811006937	0	25561	7261	1811013631	0	25561	14529	1811006363	13.6620548585555	7.78561875666492	7.78561875666492	0.00526637508977923	0.0926668866797785
chr12	53267298	53293638	+	ESPL1	12	55010	2	26338	5818	1811014295	0	26340	4067	1811016046	1	26339	2294	1811017819	0	26340	1255	1811018858	0	26340	13955	1811006158	0	26340	7261	1811012852	0	26340	14529	1811005584	13.6620522724256	7.78561869310215	7.78561869310215	0.00526637527506446	0.0926668866797785
chr4	931477	958509	+	TMEM175	4	20106	2	27030	5818	1811013603	1	27031	4066	1811015355	0	27032	2295	1811017126	0	27032	1255	1811018166	0	27032	13955	1811005466	0	27032	7261	1811012160	0	27032	14529	1811004892	13.6620500965284	7.78561824327335	7.78561824327335	0.00526637658631346	0.0926668866797785
chr6	11092833	11138733	+	SMIM13	6	28772	0	45900	5820	1810994733	3	45897	4064	1810996489	0	45900	2295	1810998258	0	45900	1255	1810999298	0	45900	13955	1810986598	0	45900	7261	1810993292	0	45900	14529	1810986024	14.6620159785866	7.78561590635218	7.78561590635218	0.00526638339843433	0.0926668866797785
chr8	27810200	27839082	-	PBK	8	38121	1	28881	5819	1811011752	1	28881	4066	1811013505	1	28881	2294	1811015277	0	28882	1255	1811016316	0	28882	13955	1811003616	0	28882	7261	1811010310	0	28882	14529	1811003042	13.6620447805832	7.78561565768905	7.78561565768905	0.00526638412328739	0.0926668866797785
chr11	125591857	125622721	+	STT3A	11	52732	1	30863	5819	1811009770	2	30862	4065	1811011524	0	30864	2295	1811013294	0	30864	1255	1811014334	0	30864	13955	1811001634	0	30864	7261	1811008328	0	30864	14529	1811001060	13.6620397710282	7.78561477223411	7.78561477223411	0.00526638670438961	0.0926668866797785
chr8	22481587	22510764	-	AC087854.1	8	37923	2	29175	5818	1811011458	0	29177	4067	1811013209	1	29176	2294	1811014982	0	29177	1255	1811016021	0	29177	13955	1811003321	0	29177	7261	1811010015	0	29177	14529	1811002747	13.6620439859529	7.78561399062164	7.78561399062164	0.00526638898279197	0.0926668866797785
chr1	16366224	16398145	+	SZRD1	1	869	1	31920	5819	1811008713	0	31921	4067	1811010465	1	31920	2294	1811012238	1	31920	1254	1811013278	0	31921	13955	1811000577	0	31921	7261	1811007271	0	31921	14529	1811000003	13.6620373790947	7.78561309305951	7.78561309305951	0.00526639159918907	0.0926668866797785
chr14	91458007	91510763	-	PPP4R3A	14	62180	3	52753	5817	1810987880	0	52756	4067	1810989630	0	52756	2295	1810991402	0	52756	1255	1810992442	0	52756	13955	1810979742	0	52756	7261	1810986436	0	52756	14529	1810979168	14.6620096424752	7.78561307443306	7.78561307443306	0.0052663916534853	0.0926668866797785
chr1	209826971	209857565	+	UTP25	1	7279	2	30592	5818	1811010041	1	30593	4066	1811011793	0	30594	2295	1811013564	0	30594	1255	1811014604	0	30594	13955	1811001904	0	30594	7261	1811008598	0	30594	14529	1811001330	13.6620404274628	7.78561300528236	7.78561300528236	0.00526639185505984	0.0926668866797785
chr18	56083355	56138536	-	LINC01539	18	76861	0	55181	5820	1810985452	1	55180	4066	1810987206	2	55179	2293	1810988979	0	55181	1255	1810990017	0	55181	13955	1810977317	0	55181	7261	1810984011	0	55181	14529	1810976743	14.6620077554164	7.785612589214	7.785612589214	0.00526639306790133	0.0926668866797785
chr19	39444581	39476670	+	SUPT5H	19	80463	0	32089	5820	1811008544	1	32088	4066	1811010298	1	32088	2294	1811012070	1	32088	1254	1811013110	0	32089	13955	1811000409	0	32089	7261	1811007103	0	32089	14529	1810999835	13.6620370159428	7.78561258851551	7.78561258851551	0.00526639306993737	0.0926668866797785
chr6	71373250	71421148	-	LINC00472	6	30860	3	47895	5817	1810992738	0	47898	4067	1810994488	0	47898	2295	1810996260	0	47898	1255	1810997300	0	47898	13955	1810984600	0	47898	7261	1810991294	0	47898	14529	1810984026	14.6620139076572	7.78561243717559	7.78561243717559	0.00526639351109415	0.0926668866797785
chr17	47895235	47928957	+	SP2	17	73493	1	33721	5819	1811006912	2	33720	4065	1811008666	0	33722	2295	1811010436	0	33722	1255	1811011476	0	33722	13955	1810998776	0	33722	7261	1811005470	0	33722	14529	1810998202	13.6620336108948	7.78561106254347	7.78561106254347	0.00526639751815616	0.0926668866797785
chr12	105173299	105237174	-	APPL2	12	56673	3	63872	5817	1810976761	0	63875	4067	1810978511	0	63875	2295	1810980283	0	63875	1255	1810981323	0	63875	13955	1810968623	0	63875	7261	1810975317	0	63875	14529	1810968049	14.6620022332603	7.78560998756439	7.78560998756439	0.00526640065172979	0.0926668866797785
chr1	156081577	156137865	+	LMNA	1	5461	3	56285	5817	1810984348	0	56288	4067	1810986098	0	56288	2295	1810987870	0	56288	1255	1810988910	0	56288	13955	1810976210	0	56288	7261	1810982904	0	56288	14529	1810975636	14.66200698485	7.7856099861674	7.7856099861674	0.00526640065580197	0.0926668866797785
chr5	135334409	135400211	-	MACROH2A1	5	26715	3	65799	5817	1810974834	0	65802	4067	1810976584	0	65802	2295	1810978356	0	65802	1255	1810979396	0	65802	13955	1810966696	0	65802	7261	1810973390	0	65802	14529	1810966122	14.6620011754136	7.78560985508375	7.78560985508375	0.00526640103791221	0.0926668866797785
chr3	49688556	49721529	+	RNF123	3	16305	2	32971	5818	1811007662	0	32973	4067	1811009413	1	32972	2294	1811011186	0	32973	1255	1811012225	0	32973	13955	1810999525	0	32973	7261	1811006219	0	32973	14529	1810998951	13.6620351390975	7.78560943272896	7.78560943272896	0.00526640226908071	0.0926668866797785
chr1	27725027	27760581	+	FAM76A	1	1460	0	35554	5820	1811005079	2	35552	4065	1811006834	0	35554	2295	1811008604	1	35553	1254	1811009645	0	35554	13955	1810996944	0	35554	7261	1811003638	0	35554	14529	1810996370	13.6620301471555	7.78560912818648	7.78560912818648	0.00526640315682536	0.0926668866797785
chr3	196468782	196504768	-	RNF168	3	19923	1	35985	5819	1811004648	2	35984	4065	1811006402	0	35986	2295	1811008172	0	35986	1255	1811009212	0	35986	13955	1810996512	0	35986	7261	1811003206	0	35986	14529	1810995938	13.6620294209862	7.78560885996558	7.78560885996558	0.00526640393869238	0.0926668866797785
chr18	56062202	56135295	+	LINC01905	18	76857	0	73093	5820	1810967540	1	73092	4066	1810969294	2	73091	2293	1810971067	0	73093	1255	1810972105	0	73093	13955	1810959405	0	73093	7261	1810966099	0	73093	14529	1810958831	14.6619977927178	7.7856081193313	7.7856081193313	0.00526640609765039	0.0926668866797785
chr17	48829987	48865245	+	CALCOCO2	17	73587	2	35256	5818	1811005377	1	35257	4066	1811007129	0	35258	2295	1811008900	0	35258	1255	1811009940	0	35258	13955	1810997240	0	35258	7261	1811003934	0	35258	14529	1810996666	13.6620307269107	7.78560799965635	7.78560799965635	0.00526640644650445	0.0926668866797785
chr9	705888	746103	+	KANK1	9	40984	2	40213	5818	1811000420	0	40215	4067	1811002171	1	40214	2294	1811003944	0	40215	1255	1811004983	0	40215	13955	1810992283	0	40215	7261	1810998977	0	40215	14529	1810991709	13.6620228764916	7.78560798126273	7.78560798126273	0.005266406500122	0.0926668866797785
chr11	113733186	113774692	-	ZW10	11	52146	0	41506	5820	1810999127	1	41505	4066	1811000881	1	41505	2294	1811002653	1	41505	1254	1811003693	0	41506	13955	1810990992	0	41506	7261	1810997686	0	41506	14529	1810990418	13.6620211516654	7.78560575377196	7.78560575377196	0.00526641299329089	0.0926668866797785
chr2	222859941	222942222	+	ACSL3	2	14078	0	82281	5820	1810958352	0	82281	4067	1810960105	1	82280	2294	1810961878	2	82279	1253	1810962919	0	82281	13955	1810950217	0	82281	7261	1810956911	0	82281	14529	1810949643	14.6619943631911	7.78560575004667	7.78560575004667	0.0052664130041501	0.0926668866797785
chr3	134157132	134251744	-	RYK	3	18230	3	94609	5817	1810946024	0	94612	4067	1810947774	0	94612	2295	1810949546	0	94612	1255	1810950586	0	94612	13955	1810937886	0	94612	7261	1810944580	0	94612	14529	1810937312	14.6619908266702	7.7856052366551	7.7856052366551	0.00526641450069532	0.0926668866797785
chr17	47897329	47942389	-	SP2-AS1	17	73494	1	45059	5819	1810995574	2	45058	4065	1810997328	0	45060	2295	1810999098	0	45060	1255	1811000138	0	45060	13955	1810987438	0	45060	7261	1810994132	0	45060	14529	1810986864	13.6620168650214	7.78560508810915	7.78560508810915	0.00526641493370939	0.0926668866797785
chr10	122162589	122254483	+	TACC2	10	47334	0	91894	5820	1810948739	0	91894	4067	1810950492	1	91893	2294	1810952265	2	91892	1253	1810953306	0	91894	13955	1810940604	0	91894	7261	1810947298	0	91894	14529	1810940030	14.6619915112909	7.78560506156646	7.78560506156646	0.00526641501108183	0.0926668866797785
chr11	59574397	59616774	-	OSBP	11	49789	0	42377	5820	1810998256	1	42376	4066	1811000010	1	42376	2294	1811001782	1	42376	1254	1811002822	0	42377	13955	1810990121	0	42377	7261	1810996815	0	42377	14529	1810989547	13.6620200402611	7.78560500289314	7.78560500289314	0.00526641518211568	0.0926668866797785
